age;educ;insch;male;nkids;married;hours_c
34;none;True;False;0;True;1681.4114829304665
34;none;True;False;1;False;1449.7738203028784
34;none;True;False;1;True;1582.1787803536222
34;none;True;False;2;False;1811.1570302319406
34;none;True;False;2;True;1943.5619902826843
34;none;True;False;3;False;1569.927685658564
34;none;True;False;3;True;1702.3326457093078
34;none;True;False;4;False;1569.927685658564
34;none;True;False;4;True;1702.3326457093078
34;none;True;False;5;False;1569.927685658564
34;none;True;False;5;True;1702.3326457093078
34;none;True;False;6;False;1569.927685658564
34;none;True;False;6;True;1702.3326457093078
34;none;True;False;7;False;1569.927685658564
34;none;True;False;7;True;1702.3326457093078
34;none;True;True;0;False;1549.0065228797228
34;none;True;True;0;True;1681.4114829304665
34;none;True;True;1;False;1449.7738203028784
34;none;True;True;1;True;1582.1787803536222
34;none;True;True;2;False;1811.1570302319406
34;none;True;True;2;True;1943.5619902826843
34;none;True;True;3;False;1569.927685658564
34;none;True;True;3;True;1702.3326457093078
34;none;True;True;4;False;1569.927685658564
34;none;True;True;4;True;1702.3326457093078
34;none;True;True;5;False;1569.927685658564
34;none;True;True;5;True;1702.3326457093078
34;none;True;True;6;False;1569.927685658564
34;none;True;True;6;True;1702.3326457093078
34;none;True;True;7;False;1569.927685658564
34;none;True;True;7;True;1702.3326457093078
34;uni;False;False;0;False;1851.4233914404183
34;uni;False;False;0;True;1860.5535825709337
34;uni;False;False;1;False;1812.7255288781155
34;uni;False;False;1;True;1821.855720008631
34;uni;False;False;2;False;1816.871676073018
34;uni;False;False;2;True;1826.0018672035335
34;uni;False;False;3;False;1982.7606407547157
34;uni;False;False;3;True;1991.8908318852311
34;uni;False;False;4;False;1982.7606407547157
34;uni;False;False;4;True;1991.8908318852311
34;uni;False;False;5;False;1982.7606407547157
34;uni;False;False;5;True;1991.8908318852311
34;uni;False;False;6;False;1982.7606407547157
34;uni;False;False;6;True;1991.8908318852311
34;uni;False;False;7;False;1982.7606407547157
34;uni;False;False;7;True;1991.8908318852311
34;uni;False;True;0;False;1851.4233914404183
34;uni;False;True;0;True;1860.5535825709337
34;uni;False;True;1;False;1812.7255288781155
34;uni;False;True;1;True;1821.855720008631
34;uni;False;True;2;False;1816.871676073018
34;uni;False;True;2;True;1826.0018672035335
34;uni;False;True;3;False;1982.7606407547157
34;uni;False;True;3;True;1991.8908318852311
34;uni;False;True;4;False;1982.7606407547157
34;uni;False;True;4;True;1991.8908318852311
34;uni;False;True;5;False;1982.7606407547157
34;uni;False;True;5;True;1991.8908318852311
34;uni;False;True;6;False;1982.7606407547157
34;uni;False;True;6;True;1991.8908318852311
34;uni;False;True;7;False;1982.7606407547157
34;uni;False;True;7;True;1991.8908318852311
34;uni;True;False;0;False;1549.0065228797228
34;uni;True;False;0;True;1681.4114829304665
34;uni;True;False;1;False;1449.7738203028784
34;uni;True;False;1;True;1582.1787803536222
34;uni;True;False;2;False;1811.1570302319406
34;uni;True;False;2;True;1943.5619902826843
34;uni;True;False;3;False;1569.927685658564
34;uni;True;False;3;True;1702.3326457093078
34;uni;True;False;4;False;1569.927685658564
34;uni;True;False;4;True;1702.3326457093078
34;uni;True;False;5;False;1569.927685658564
34;uni;True;False;5;True;1702.3326457093078
34;uni;True;False;6;False;1569.927685658564
34;uni;True;False;6;True;1702.3326457093078
34;uni;True;False;7;False;1569.927685658564
34;uni;True;False;7;True;1702.3326457093078
34;uni;True;True;0;False;1549.0065228797228
34;uni;True;True;0;True;1681.4114829304665
34;uni;True;True;1;False;1449.7738203028784
34;uni;True;True;1;True;1582.1787803536222
34;uni;True;True;2;False;1811.1570302319406
34;uni;True;True;2;True;1943.5619902826843
34;uni;True;True;3;False;1569.927685658564
34;uni;True;True;3;True;1702.3326457093078
34;uni;True;True;4;False;1569.927685658564
34;uni;True;True;4;True;1702.3326457093078
34;uni;True;True;5;False;1569.927685658564
34;uni;True;True;5;True;1702.3326457093078
34;uni;True;True;6;False;1569.927685658564
34;uni;True;True;6;True;1702.3326457093078
34;uni;True;True;7;False;1569.927685658564
34;uni;True;True;7;True;1702.3326457093078
35;dec;False;False;0;False;1951.3775943329401
35;dec;False;False;0;True;1963.9893249307906
35;dec;False;False;1;False;1875.7266496388631
35;dec;False;False;1;True;1888.3383802367136
35;dec;False;False;2;False;1803.4169846241568
35;dec;False;False;2;True;1816.0287152220073
35;dec;False;False;3;False;1844.9592865081854
35;dec;False;False;3;True;1857.571017106036
35;dec;False;False;4;False;1844.9592865081854
35;dec;False;False;4;True;1857.571017106036
35;dec;False;False;5;False;1844.9592865081854
35;dec;False;False;5;True;1857.571017106036
35;dec;False;False;6;False;1844.9592865081854
35;dec;False;False;6;True;1857.571017106036
35;dec;False;False;7;False;1844.9592865081854
35;dec;False;False;7;True;1857.571017106036
35;dec;False;True;0;False;1951.3775943329401
35;dec;False;True;0;True;1963.9893249307906
35;dec;False;True;1;False;1875.7266496388631
35;dec;False;True;1;True;1888.3383802367136
35;dec;False;True;2;False;1803.4169846241568
35;dec;False;True;2;True;1816.0287152220073
35;dec;False;True;3;False;1844.9592865081854
35;dec;False;True;3;True;1857.571017106036
35;dec;False;True;4;False;1844.9592865081854
35;dec;False;True;4;True;1857.571017106036
35;dec;False;True;5;False;1844.9592865081854
35;dec;False;True;5;True;1857.571017106036
35;dec;False;True;6;False;1844.9592865081854
35;dec;False;True;6;True;1857.571017106036
35;dec;False;True;7;False;1844.9592865081854
35;dec;False;True;7;True;1857.571017106036
35;dec;True;False;0;False;1582.2141022861808
35;dec;True;False;0;True;1714.6190623369246
35;dec;True;False;1;False;1482.9813997093365
35;dec;True;False;1;True;1615.3863597600803
35;dec;True;False;2;False;1844.3646096383986
35;dec;True;False;2;True;1976.7695696891424
35;dec;True;False;3;False;1603.1352650650222
35;dec;True;False;3;True;1735.540225115766
35;dec;True;False;4;False;1603.1352650650222
35;dec;True;False;4;True;1735.540225115766
35;dec;True;False;5;False;1603.1352650650222
35;dec;True;False;5;True;1735.540225115766
35;dec;True;False;6;False;1603.1352650650222
35;dec;True;False;6;True;1735.540225115766
35;dec;True;False;7;False;1603.1352650650222
35;dec;True;False;7;True;1735.540225115766
35;dec;True;True;0;False;1582.2141022861808
35;dec;True;True;0;True;1714.6190623369246
35;dec;True;True;1;False;1482.9813997093365
35;dec;True;True;1;True;1615.3863597600803
35;dec;True;True;2;False;1844.3646096383986
35;dec;True;True;2;True;1976.7695696891424
35;dec;True;True;3;False;1603.1352650650222
35;dec;True;True;3;True;1735.540225115766
35;dec;True;True;4;False;1603.1352650650222
35;dec;True;True;4;True;1735.540225115766
35;dec;True;True;5;False;1603.1352650650222
35;dec;True;True;5;True;1735.540225115766
35;dec;True;True;6;False;1603.1352650650222
35;dec;True;True;6;True;1735.540225115766
35;dec;True;True;7;False;1603.1352650650222
35;dec;True;True;7;True;1735.540225115766
35;des;False;False;0;False;1663.6707714339777
35;des;False;False;0;True;1832.291756633099
35;des;False;False;1;False;1729.130995334772
35;des;False;False;1;True;1897.7519805338934
35;des;False;False;2;False;1770.2146869339524
35;des;False;False;2;True;1938.8356721330738
35;des;False;False;3;False;1956.6522139458427
35;des;False;False;3;True;2125.273199144964
35;des;False;False;4;False;1956.6522139458427
35;des;False;False;4;True;2125.273199144964
35;des;False;False;5;False;1956.6522139458427
35;des;False;False;5;True;2125.273199144964
35;des;False;False;6;False;1956.6522139458427
35;des;False;False;6;True;2125.273199144964
35;des;False;False;7;False;1956.6522139458427
35;des;False;False;7;True;2125.273199144964
35;des;False;True;0;False;1663.6707714339777
35;des;False;True;0;True;1832.291756633099
35;des;False;True;1;False;1729.130995334772
35;des;False;True;1;True;1897.7519805338934
35;des;False;True;2;False;1770.2146869339524
35;des;False;True;2;True;1938.8356721330738
35;des;False;True;3;False;1956.6522139458427
35;des;False;True;3;True;2125.273199144964
35;des;False;True;4;False;1956.6522139458427
35;des;False;True;4;True;2125.273199144964
35;des;False;True;5;False;1956.6522139458427
35;des;False;True;5;True;2125.273199144964
35;des;False;True;6;False;1956.6522139458427
35;des;False;True;6;True;2125.273199144964
35;des;False;True;7;False;1956.6522139458427
35;des;False;True;7;True;2125.273199144964
35;des;True;False;0;False;1582.2141022861808
35;des;True;False;0;True;1714.6190623369246
35;des;True;False;1;False;1482.9813997093365
35;des;True;False;1;True;1615.3863597600803
35;des;True;False;2;False;1844.3646096383986
35;des;True;False;2;True;1976.7695696891424
35;des;True;False;3;False;1603.1352650650222
35;des;True;False;3;True;1735.540225115766
35;des;True;False;4;False;1603.1352650650222
35;des;True;False;4;True;1735.540225115766
35;des;True;False;5;False;1603.1352650650222
35;des;True;False;5;True;1735.540225115766
35;des;True;False;6;False;1603.1352650650222
35;des;True;False;6;True;1735.540225115766
35;des;True;False;7;False;1603.1352650650222
35;des;True;False;7;True;1735.540225115766
35;des;True;True;0;False;1582.2141022861808
35;des;True;True;0;True;1714.6190623369246
35;des;True;True;1;False;1482.9813997093365
35;des;True;True;1;True;1615.3863597600803
35;des;True;True;2;False;1844.3646096383986
35;des;True;True;2;True;1976.7695696891424
35;des;True;True;3;False;1603.1352650650222
35;des;True;True;3;True;1735.540225115766
35;des;True;True;4;False;1603.1352650650222
35;des;True;True;4;True;1735.540225115766
35;des;True;True;5;False;1603.1352650650222
35;des;True;True;5;True;1735.540225115766
35;des;True;True;6;False;1603.1352650650222
35;des;True;True;6;True;1735.540225115766
35;des;True;True;7;False;1603.1352650650222
35;des;True;True;7;True;1735.540225115766
35;none;False;False;0;False;1977.5576438498474
35;none;False;False;0;True;2085.1227317908942
35;none;False;False;1;False;1790.9245082847906
35;none;False;False;1;True;1898.4895962258374
35;none;False;False;2;False;1744.6891088597467
35;none;False;False;2;True;1852.2541968007936
35;none;False;False;3;False;1661.9081012102088
35;none;False;False;3;True;1769.4731891512556
35;none;False;False;4;False;1661.9081012102088
35;none;False;False;4;True;1769.4731891512556
35;none;False;False;5;False;1661.9081012102088
35;none;False;False;5;True;1769.4731891512556
35;none;False;False;6;False;1661.9081012102088
35;none;False;False;6;True;1769.4731891512556
35;none;False;False;7;False;1661.9081012102088
35;none;False;False;7;True;1769.4731891512556
35;none;False;True;0;False;1977.5576438498474
35;none;False;True;0;True;2085.1227317908942
35;none;False;True;1;False;1790.9245082847906
35;none;False;True;1;True;1898.4895962258374
35;none;False;True;2;False;1744.6891088597467
35;none;False;True;2;True;1852.2541968007936
35;none;False;True;3;False;1661.9081012102088
35;none;False;True;3;True;1769.4731891512556
35;none;False;True;4;False;1661.9081012102088
35;none;False;True;4;True;1769.4731891512556
35;none;False;True;5;False;1661.9081012102088
35;none;False;True;5;True;1769.4731891512556
35;none;False;True;6;False;1661.9081012102088
35;none;False;True;6;True;1769.4731891512556
35;none;False;True;7;False;1661.9081012102088
35;none;False;True;7;True;1769.4731891512556
35;none;True;False;0;False;1582.2141022861808
35;none;True;False;0;True;1714.6190623369246
35;none;True;False;1;False;1482.9813997093365
35;none;True;False;1;True;1615.3863597600803
35;none;True;False;2;False;1844.3646096383986
35;none;True;False;2;True;1976.7695696891424
35;none;True;False;3;False;1603.1352650650222
35;none;True;False;3;True;1735.540225115766
35;none;True;False;4;False;1603.1352650650222
35;none;True;False;4;True;1735.540225115766
35;none;True;False;5;False;1603.1352650650222
35;none;True;False;5;True;1735.540225115766
35;none;True;False;6;False;1603.1352650650222
35;none;True;False;6;True;1735.540225115766
35;none;True;False;7;False;1603.1352650650222
35;none;True;False;7;True;1735.540225115766
35;none;True;True;0;False;1582.2141022861808
35;none;True;True;0;True;1714.6190623369246
35;none;True;True;1;False;1482.9813997093365
35;none;True;True;1;True;1615.3863597600803
35;none;True;True;2;False;1844.3646096383986
35;none;True;True;2;True;1976.7695696891424
35;none;True;True;3;False;1603.1352650650222
35;none;True;True;3;True;1735.540225115766
35;none;True;True;4;False;1603.1352650650222
35;none;True;True;4;True;1735.540225115766
35;none;True;True;5;False;1603.1352650650222
35;none;True;True;5;True;1735.540225115766
35;none;True;True;6;False;1603.1352650650222
35;none;True;True;6;True;1735.540225115766
35;none;True;True;7;False;1603.1352650650222
35;none;True;True;7;True;1735.540225115766
35;uni;False;False;0;False;1862.1765096532354
35;uni;False;False;0;True;1871.3067007837508
35;uni;False;False;1;False;1823.4786470909326
35;uni;False;False;1;True;1832.608838221448
35;uni;False;False;2;False;1827.624794285835
35;uni;False;False;2;True;1836.7549854163503
35;uni;False;False;3;False;1993.5137589675328
35;uni;False;False;3;True;2002.6439500980482
35;uni;False;False;4;False;1993.5137589675328
35;uni;False;False;4;True;2002.6439500980482
35;uni;False;False;5;False;1993.5137589675328
35;uni;False;False;5;True;2002.6439500980482
35;uni;False;False;6;False;1993.5137589675328
35;uni;False;False;6;True;2002.6439500980482
35;uni;False;False;7;False;1993.5137589675328
35;uni;False;False;7;True;2002.6439500980482
35;uni;False;True;0;False;1862.1765096532354
35;uni;False;True;0;True;1871.3067007837508
35;uni;False;True;1;False;1823.4786470909326
35;uni;False;True;1;True;1832.608838221448
35;uni;False;True;2;False;1827.624794285835
35;uni;False;True;2;True;1836.7549854163503
35;uni;False;True;3;False;1993.5137589675328
35;uni;False;True;3;True;2002.6439500980482
35;uni;False;True;4;False;1993.5137589675328
35;uni;False;True;4;True;2002.6439500980482
35;uni;False;True;5;False;1993.5137589675328
35;uni;False;True;5;True;2002.6439500980482
35;uni;False;True;6;False;1993.5137589675328
35;uni;False;True;6;True;2002.6439500980482
35;uni;False;True;7;False;1993.5137589675328
35;uni;False;True;7;True;2002.6439500980482
35;uni;True;False;0;False;1582.2141022861808
35;uni;True;False;0;True;1714.6190623369246
35;uni;True;False;1;False;1482.9813997093365
35;uni;True;False;1;True;1615.3863597600803
35;uni;True;False;2;False;1844.3646096383986
35;uni;True;False;2;True;1976.7695696891424
35;uni;True;False;3;False;1603.1352650650222
35;uni;True;False;3;True;1735.540225115766
35;uni;True;False;4;False;1603.1352650650222
35;uni;True;False;4;True;1735.540225115766
35;uni;True;False;5;False;1603.1352650650222
35;uni;True;False;5;True;1735.540225115766
35;uni;True;False;6;False;1603.1352650650222
35;uni;True;False;6;True;1735.540225115766
35;uni;True;False;7;False;1603.1352650650222
35;uni;True;False;7;True;1735.540225115766
35;uni;True;True;0;False;1582.2141022861808
35;uni;True;True;0;True;1714.6190623369246
35;uni;True;True;1;False;1482.9813997093365
35;uni;True;True;1;True;1615.3863597600803
35;uni;True;True;2;False;1844.3646096383986
35;uni;True;True;2;True;1976.7695696891424
35;uni;True;True;3;False;1603.1352650650222
35;uni;True;True;3;True;1735.540225115766
35;uni;True;True;4;False;1603.1352650650222
35;uni;True;True;4;True;1735.540225115766
35;uni;True;True;5;False;1603.1352650650222
35;uni;True;True;5;True;1735.540225115766
35;uni;True;True;6;False;1603.1352650650222
35;uni;True;True;6;True;1735.540225115766
35;uni;True;True;7;False;1603.1352650650222
35;uni;True;True;7;True;1735.540225115766
36;dec;False;False;0;False;1956.0346021765863
36;dec;False;False;0;True;1968.6463327744368
36;dec;False;False;1;False;1880.3836574825093
36;dec;False;False;1;True;1892.9953880803598
36;dec;False;False;2;False;1808.073992467803
36;dec;False;False;2;True;1820.6857230656535
36;dec;False;False;3;False;1849.6162943518316
36;dec;False;False;3;True;1862.228024949682
36;dec;False;False;4;False;1849.6162943518316
36;dec;False;False;4;True;1862.228024949682
36;dec;False;False;5;False;1849.6162943518316
36;dec;False;False;5;True;1862.228024949682
36;dec;False;False;6;False;1849.6162943518316
36;dec;False;False;6;True;1862.228024949682
36;dec;False;False;7;False;1849.6162943518316
36;dec;False;False;7;True;1862.228024949682
36;dec;False;True;0;False;1956.0346021765863
36;dec;False;True;0;True;1968.6463327744368
36;dec;False;True;1;False;1880.3836574825093
36;dec;False;True;1;True;1892.9953880803598
36;dec;False;True;2;False;1808.073992467803
36;dec;False;True;2;True;1820.6857230656535
36;dec;False;True;3;False;1849.6162943518316
36;dec;False;True;3;True;1862.228024949682
36;dec;False;True;4;False;1849.6162943518316
36;dec;False;True;4;True;1862.228024949682
36;dec;False;True;5;False;1849.6162943518316
36;dec;False;True;5;True;1862.228024949682
36;dec;False;True;6;False;1849.6162943518316
36;dec;False;True;6;True;1862.228024949682
36;dec;False;True;7;False;1849.6162943518316
36;dec;False;True;7;True;1862.228024949682
36;des;False;False;0;False;1672.4499046271776
36;des;False;False;0;True;1841.070889826299
36;des;False;False;1;False;1737.910128527972
36;des;False;False;1;True;1906.5311137270933
36;des;False;False;2;False;1778.9938201271523
36;des;False;False;2;True;1947.6148053262737
36;des;False;False;3;False;1965.4313471390426
36;des;False;False;3;True;2134.052332338164
36;des;False;False;4;False;1965.4313471390426
36;des;False;False;4;True;2134.052332338164
36;des;False;False;5;False;1965.4313471390426
36;des;False;False;5;True;2134.052332338164
36;des;False;False;6;False;1965.4313471390426
36;des;False;False;6;True;2134.052332338164
36;des;False;False;7;False;1965.4313471390426
36;des;False;False;7;True;2134.052332338164
36;des;False;True;0;False;1672.4499046271776
36;des;False;True;0;True;1841.070889826299
36;des;False;True;1;False;1737.910128527972
36;des;False;True;1;True;1906.5311137270933
36;des;False;True;2;False;1778.9938201271523
36;des;False;True;2;True;1947.6148053262737
36;des;False;True;3;False;1965.4313471390426
36;des;False;True;3;True;2134.052332338164
36;des;False;True;4;False;1965.4313471390426
36;des;False;True;4;True;2134.052332338164
36;des;False;True;5;False;1965.4313471390426
36;des;False;True;5;True;2134.052332338164
36;des;False;True;6;False;1965.4313471390426
36;des;False;True;6;True;2134.052332338164
36;des;False;True;7;False;1965.4313471390426
36;des;False;True;7;True;2134.052332338164
36;none;False;False;0;False;1975.0406919449474
36;none;False;False;0;True;2082.6057798859943
36;none;False;False;1;False;1788.4075563798906
36;none;False;False;1;True;1895.9726443209374
36;none;False;False;2;False;1742.1721569548467
36;none;False;False;2;True;1849.7372448958936
36;none;False;False;3;False;1659.3911493053088
36;none;False;False;3;True;1766.9562372463556
36;none;False;False;4;False;1659.3911493053088
36;none;False;False;4;True;1766.9562372463556
36;none;False;False;5;False;1659.3911493053088
36;none;False;False;5;True;1766.9562372463556
36;none;False;False;6;False;1659.3911493053088
36;none;False;False;6;True;1766.9562372463556
36;none;False;False;7;False;1659.3911493053088
36;none;False;False;7;True;1766.9562372463556
36;none;False;True;0;False;1975.0406919449474
36;none;False;True;0;True;2082.6057798859943
36;none;False;True;1;False;1788.4075563798906
36;none;False;True;1;True;1895.9726443209374
36;none;False;True;2;False;1742.1721569548467
36;none;False;True;2;True;1849.7372448958936
36;none;False;True;3;False;1659.3911493053088
36;none;False;True;3;True;1766.9562372463556
36;none;False;True;4;False;1659.3911493053088
36;none;False;True;4;True;1766.9562372463556
36;none;False;True;5;False;1659.3911493053088
36;none;False;True;5;True;1766.9562372463556
36;none;False;True;6;False;1659.3911493053088
36;none;False;True;6;True;1766.9562372463556
36;none;False;True;7;False;1659.3911493053088
36;none;False;True;7;True;1766.9562372463556
36;uni;False;False;0;False;1871.292905338974
36;uni;False;False;0;True;1880.4230964694893
36;uni;False;False;1;False;1832.595042776671
36;uni;False;False;1;True;1841.7252339071865
36;uni;False;False;2;False;1836.7411899715735
36;uni;False;False;2;True;1845.871381102089
36;uni;False;False;3;False;2002.6301546532713
36;uni;False;False;3;True;2011.7603457837868
36;uni;False;False;4;False;2002.6301546532713
36;uni;False;False;4;True;2011.7603457837868
36;uni;False;False;5;False;2002.6301546532713
36;uni;False;False;5;True;2011.7603457837868
36;uni;False;False;6;False;2002.6301546532713
36;uni;False;False;6;True;2011.7603457837868
36;uni;False;False;7;False;2002.6301546532713
36;uni;False;False;7;True;2011.7603457837868
36;uni;False;True;0;False;1871.292905338974
36;uni;False;True;0;True;1880.4230964694893
36;uni;False;True;1;False;1832.595042776671
36;uni;False;True;1;True;1841.7252339071865
36;uni;False;True;2;False;1836.7411899715735
36;uni;False;True;2;True;1845.871381102089
36;uni;False;True;3;False;2002.6301546532713
36;uni;False;True;3;True;2011.7603457837868
36;uni;False;True;4;False;2002.6301546532713
36;uni;False;True;4;True;2011.7603457837868
36;uni;False;True;5;False;2002.6301546532713
36;uni;False;True;5;True;2011.7603457837868
36;uni;False;True;6;False;2002.6301546532713
36;uni;False;True;6;True;2011.7603457837868
36;uni;False;True;7;False;2002.6301546532713
36;uni;False;True;7;True;2011.7603457837868
37;dec;False;False;0;False;1959.333685204003
37;dec;False;False;0;True;1971.9454158018534
37;dec;False;False;1;False;1883.682740509926
37;dec;False;False;1;True;1896.2944711077764
37;dec;False;False;2;False;1811.3730754952196
37;dec;False;False;2;True;1823.9848060930701
37;dec;False;False;3;False;1852.9153773792482
37;dec;False;False;3;True;1865.5271079770987
37;dec;False;False;4;False;1852.9153773792482
37;dec;False;False;4;True;1865.5271079770987
37;dec;False;False;5;False;1852.9153773792482
37;dec;False;False;5;True;1865.5271079770987
37;dec;False;False;6;False;1852.9153773792482
37;dec;False;False;6;True;1865.5271079770987
37;dec;False;False;7;False;1852.9153773792482
37;dec;False;False;7;True;1865.5271079770987
37;dec;False;True;0;False;1959.333685204003
37;dec;False;True;0;True;1971.9454158018534
37;dec;False;True;1;False;1883.682740509926
37;dec;False;True;1;True;1896.2944711077764
37;dec;False;True;2;False;1811.3730754952196
37;dec;False;True;2;True;1823.9848060930701
37;dec;False;True;3;False;1852.9153773792482
37;dec;False;True;3;True;1865.5271079770987
37;dec;False;True;4;False;1852.9153773792482
37;dec;False;True;4;True;1865.5271079770987
37;dec;False;True;5;False;1852.9153773792482
37;dec;False;True;5;True;1865.5271079770987
37;dec;False;True;6;False;1852.9153773792482
37;dec;False;True;6;True;1865.5271079770987
37;dec;False;True;7;False;1852.9153773792482
37;dec;False;True;7;True;1865.5271079770987
37;des;False;False;0;False;1680.1605519755021
37;des;False;False;0;True;1848.7815371746235
37;des;False;False;1;False;1745.6207758762964
37;des;False;False;1;True;1914.2417610754178
37;des;False;False;2;False;1786.7044674754768
37;des;False;False;2;True;1955.3254526745982
37;des;False;False;3;False;1973.1419944873671
37;des;False;False;3;True;2141.7629796864885
37;des;False;False;4;False;1973.1419944873671
37;des;False;False;4;True;2141.7629796864885
37;des;False;False;5;False;1973.1419944873671
37;des;False;False;5;True;2141.7629796864885
37;des;False;False;6;False;1973.1419944873671
37;des;False;False;6;True;2141.7629796864885
37;des;False;False;7;False;1973.1419944873671
37;des;False;False;7;True;2141.7629796864885
37;des;False;True;0;False;1680.1605519755021
37;des;False;True;0;True;1848.7815371746235
37;des;False;True;1;False;1745.6207758762964
37;des;False;True;1;True;1914.2417610754178
37;des;False;True;2;False;1786.7044674754768
37;des;False;True;2;True;1955.3254526745982
37;des;False;True;3;False;1973.1419944873671
37;des;False;True;3;True;2141.7629796864885
37;des;False;True;4;False;1973.1419944873671
37;des;False;True;4;True;2141.7629796864885
37;des;False;True;5;False;1973.1419944873671
37;des;False;True;5;True;2141.7629796864885
37;des;False;True;6;False;1973.1419944873671
37;des;False;True;6;True;2141.7629796864885
37;des;False;True;7;False;1973.1419944873671
37;des;False;True;7;True;2141.7629796864885
37;none;False;False;0;False;1971.2461777832982
37;none;False;False;0;True;2078.811265724345
37;none;False;False;1;False;1784.6130422182414
37;none;False;False;1;True;1892.1781301592882
37;none;False;False;2;False;1738.3776427931975
37;none;False;False;2;True;1845.9427307342444
37;none;False;False;3;False;1655.5966351436596
37;none;False;False;3;True;1763.1617230847064
37;none;False;False;4;False;1655.5966351436596
37;none;False;False;4;True;1763.1617230847064
37;none;False;False;5;False;1655.5966351436596
37;none;False;False;5;True;1763.1617230847064
37;none;False;False;6;False;1655.5966351436596
37;none;False;False;6;True;1763.1617230847064
37;none;False;False;7;False;1655.5966351436596
37;none;False;False;7;True;1763.1617230847064
37;none;False;True;0;False;1971.2461777832982
37;none;False;True;0;True;2078.811265724345
37;none;False;True;1;False;1784.6130422182414
37;none;False;True;1;True;1892.1781301592882
37;none;False;True;2;False;1738.3776427931975
37;none;False;True;2;True;1845.9427307342444
37;none;False;True;3;False;1655.5966351436596
37;none;False;True;3;True;1763.1617230847064
37;none;False;True;4;False;1655.5966351436596
37;none;False;True;4;True;1763.1617230847064
37;none;False;True;5;False;1655.5966351436596
37;none;False;True;5;True;1763.1617230847064
37;none;False;True;6;False;1655.5966351436596
37;none;False;True;6;True;1763.1617230847064
37;none;False;True;7;False;1655.5966351436596
37;none;False;True;7;True;1763.1617230847064
37;uni;False;False;0;False;1878.7725784976337
37;uni;False;False;0;True;1887.9027696281491
37;uni;False;False;1;False;1840.074715935331
37;uni;False;False;1;True;1849.2049070658463
37;uni;False;False;2;False;1844.2208631302333
37;uni;False;False;2;True;1853.3510542607487
37;uni;False;False;3;False;2010.1098278119312
37;uni;False;False;3;True;2019.2400189424466
37;uni;False;False;4;False;2010.1098278119312
37;uni;False;False;4;True;2019.2400189424466
37;uni;False;False;5;False;2010.1098278119312
37;uni;False;False;5;True;2019.2400189424466
37;uni;False;False;6;False;2010.1098278119312
37;uni;False;False;6;True;2019.2400189424466
37;uni;False;False;7;False;2010.1098278119312
37;uni;False;False;7;True;2019.2400189424466
37;uni;False;True;0;False;1878.7725784976337
37;uni;False;True;0;True;1887.9027696281491
37;uni;False;True;1;False;1840.074715935331
37;uni;False;True;1;True;1849.2049070658463
37;uni;False;True;2;False;1844.2208631302333
37;uni;False;True;2;True;1853.3510542607487
37;uni;False;True;3;False;2010.1098278119312
37;uni;False;True;3;True;2019.2400189424466
37;uni;False;True;4;False;2010.1098278119312
37;uni;False;True;4;True;2019.2400189424466
37;uni;False;True;5;False;2010.1098278119312
37;uni;False;True;5;True;2019.2400189424466
37;uni;False;True;6;False;2010.1098278119312
37;uni;False;True;6;True;2019.2400189424466
37;uni;False;True;7;False;2010.1098278119312
37;uni;False;True;7;True;2019.2400189424466
38;dec;False;False;0;False;1961.2748434151906
38;dec;False;False;0;True;1973.8865740130411
38;dec;False;False;1;False;1885.6238987211136
38;dec;False;False;1;True;1898.2356293189641
38;dec;False;False;2;False;1813.3142337064073
38;dec;False;False;2;True;1825.9259643042578
38;dec;False;False;3;False;1854.856535590436
38;dec;False;False;3;True;1867.4682661882864
38;dec;False;False;4;False;1854.856535590436
38;dec;False;False;4;True;1867.4682661882864
38;dec;False;False;5;False;1854.856535590436
38;dec;False;False;5;True;1867.4682661882864
38;dec;False;False;6;False;1854.856535590436
38;dec;False;False;6;True;1867.4682661882864
38;dec;False;False;7;False;1854.856535590436
38;dec;False;False;7;True;1867.4682661882864
38;dec;False;True;0;False;1961.2748434151906
38;dec;False;True;0;True;1973.8865740130411
38;dec;False;True;1;False;1885.6238987211136
38;dec;False;True;1;True;1898.2356293189641
38;dec;False;True;2;False;1813.3142337064073
38;dec;False;True;2;True;1825.9259643042578
38;dec;False;True;3;False;1854.856535590436
38;dec;False;True;3;True;1867.4682661882864
38;dec;False;True;4;False;1854.856535590436
38;dec;False;True;4;True;1867.4682661882864
38;dec;False;True;5;False;1854.856535590436
38;dec;False;True;5;True;1867.4682661882864
38;dec;False;True;6;False;1854.856535590436
38;dec;False;True;6;True;1867.4682661882864
38;dec;False;True;7;False;1854.856535590436
38;dec;False;True;7;True;1867.4682661882864
38;des;False;False;0;False;1686.8027134789513
38;des;False;False;0;True;1855.4236986780727
38;des;False;False;1;False;1752.2629373797456
38;des;False;False;1;True;1920.883922578867
38;des;False;False;2;False;1793.346628978926
38;des;False;False;2;True;1961.9676141780474
38;des;False;False;3;False;1979.7841559908163
38;des;False;False;3;True;2148.4051411899377
38;des;False;False;4;False;1979.7841559908163
38;des;False;False;4;True;2148.4051411899377
38;des;False;False;5;False;1979.7841559908163
38;des;False;False;5;True;2148.4051411899377
38;des;False;False;6;False;1979.7841559908163
38;des;False;False;6;True;2148.4051411899377
38;des;False;False;7;False;1979.7841559908163
38;des;False;False;7;True;2148.4051411899377
