age;educ;insch;male;nkids;married;cons
33;none;False;True;5;False;19464.633699007944
33;none;False;True;5;True;20142.258845097615
33;none;False;True;6;False;19464.633699007944
33;none;False;True;6;True;20142.258845097615
33;none;False;True;7;False;19464.633699007944
33;none;False;True;7;True;20142.258845097615
33;none;True;False;0;False;18681.507863566338
33;none;True;False;0;True;21162.595919308354
33;none;True;False;1;False;20846.011464051204
33;none;True;False;1;True;22891.62280362709
33;none;True;False;2;False;18040.343450558194
33;none;True;False;2;True;20263.518853432142
33;none;True;False;3;False;14297.998626275987
33;none;True;False;3;True;16605.58784739472
33;none;True;False;4;False;14297.998626275987
33;none;True;False;4;True;16605.58784739472
33;none;True;False;5;False;14297.998626275987
33;none;True;False;5;True;16605.58784739472
33;none;True;False;6;False;14297.998626275987
33;none;True;False;6;True;16605.58784739472
33;none;True;False;7;False;14297.998626275987
33;none;True;False;7;True;16605.58784739472
33;none;True;True;0;False;18812.479873543998
33;none;True;True;0;True;21437.226240180164
33;none;True;True;1;False;21095.683743521822
33;none;True;True;1;True;23303.04885018492
33;none;True;True;2;False;18191.238708776153
33;none;True;True;2;True;20554.07168210271
33;none;True;True;3;False;14341.583756603852
33;none;True;True;3;True;16754.892572304936
33;none;True;True;4;False;14341.583756603852
33;none;True;True;4;True;16754.892572304936
33;none;True;True;5;False;14341.583756603852
33;none;True;True;5;True;16754.892572304936
33;none;True;True;6;False;14341.583756603852
33;none;True;True;6;True;16754.892572304936
33;none;True;True;7;False;14341.583756603852
33;none;True;True;7;True;16754.892572304936
33;uni;False;False;0;False;23540.503520930113
33;uni;False;False;0;True;24043.69800225161
33;uni;False;False;1;False;28011.229653268667
33;uni;False;False;1;True;28287.866846489585
33;uni;False;False;2;False;28597.98091018758
33;uni;False;False;2;True;28903.512392214572
33;uni;False;False;3;False;32925.32502050191
33;uni;False;False;3;True;33005.51829936995
33;uni;False;False;4;False;32925.32502050191
33;uni;False;False;4;True;33005.51829936995
33;uni;False;False;5;False;32925.32502050191
33;uni;False;False;5;True;33005.51829936995
33;uni;False;False;6;False;32925.32502050191
33;uni;False;False;6;True;33005.51829936995
33;uni;False;False;7;False;32925.32502050191
33;uni;False;False;7;True;33005.51829936995
33;uni;False;True;0;False;22704.33772081873
33;uni;False;True;0;True;23271.751650503742
33;uni;False;True;1;False;27281.277807593142
33;uni;False;True;1;True;27648.23753278881
33;uni;False;True;2;False;27833.54719917239
33;uni;False;True;2;True;28230.49718314046
33;uni;False;True;3;False;32272.40422576147
33;uni;False;True;3;True;32465.53214888645
33;uni;False;True;4;False;32272.40422576147
33;uni;False;True;4;True;32465.53214888645
33;uni;False;True;5;False;32272.40422576147
33;uni;False;True;5;True;32465.53214888645
33;uni;False;True;6;False;32272.40422576147
33;uni;False;True;6;True;32465.53214888645
33;uni;False;True;7;False;32272.40422576147
33;uni;False;True;7;True;32465.53214888645
33;uni;True;False;0;False;18681.507863566338
33;uni;True;False;0;True;21162.595919308354
33;uni;True;False;1;False;20846.011464051204
33;uni;True;False;1;True;22891.62280362709
33;uni;True;False;2;False;18040.343450558194
33;uni;True;False;2;True;20263.518853432142
33;uni;True;False;3;False;14297.998626275987
33;uni;True;False;3;True;16605.58784739472
33;uni;True;False;4;False;14297.998626275987
33;uni;True;False;4;True;16605.58784739472
33;uni;True;False;5;False;14297.998626275987
33;uni;True;False;5;True;16605.58784739472
33;uni;True;False;6;False;14297.998626275987
33;uni;True;False;6;True;16605.58784739472
33;uni;True;False;7;False;14297.998626275987
33;uni;True;False;7;True;16605.58784739472
33;uni;True;True;0;False;18812.479873543998
33;uni;True;True;0;True;21437.226240180164
33;uni;True;True;1;False;21095.683743521822
33;uni;True;True;1;True;23303.04885018492
33;uni;True;True;2;False;18191.238708776153
33;uni;True;True;2;True;20554.07168210271
33;uni;True;True;3;False;14341.583756603852
33;uni;True;True;3;True;16754.892572304936
33;uni;True;True;4;False;14341.583756603852
33;uni;True;True;4;True;16754.892572304936
33;uni;True;True;5;False;14341.583756603852
33;uni;True;True;5;True;16754.892572304936
33;uni;True;True;6;False;14341.583756603852
33;uni;True;True;6;True;16754.892572304936
33;uni;True;True;7;False;14341.583756603852
33;uni;True;True;7;True;16754.892572304936
34;dec;False;False;0;False;22188.631766945262
34;dec;False;False;0;True;20508.80122063401
34;dec;False;False;1;False;22185.019484435175
34;dec;False;False;1;True;20521.25535730625
34;dec;False;False;2;False;26141.02824697499
34;dec;False;False;2;True;24251.07150178642
34;dec;False;False;3;False;25310.690892591243
34;dec;False;False;3;True;23459.169252097618
34;dec;False;False;4;False;25310.690892591243
34;dec;False;False;4;True;23459.169252097618
34;dec;False;False;5;False;25310.690892591243
34;dec;False;False;5;True;23459.169252097618
34;dec;False;False;6;False;25310.690892591243
34;dec;False;False;6;True;23459.169252097618
34;dec;False;False;7;False;25310.690892591243
34;dec;False;False;7;True;23459.169252097618
34;dec;False;True;0;False;23317.843714484585
34;dec;False;True;0;True;21557.199081130555
34;dec;False;True;1;False;23302.831892020702
34;dec;False;True;1;True;21559.91303112069
34;dec;False;True;2;False;27408.258647280523
34;dec;False;True;2;True;25432.19835391455
34;dec;False;True;3;False;26552.93637980295
34;dec;False;True;3;True;24615.880554381616
34;dec;False;True;4;False;26552.93637980295
34;dec;False;True;4;True;24615.880554381616
34;dec;False;True;5;False;26552.93637980295
34;dec;False;True;5;True;24615.880554381616
34;dec;False;True;6;False;26552.93637980295
34;dec;False;True;6;True;24615.880554381616
34;dec;False;True;7;False;26552.93637980295
34;dec;False;True;7;True;24615.880554381616
34;dec;True;False;0;False;19067.08336391988
34;dec;True;False;0;True;21540.097948520583
34;dec;True;False;1;False;21227.620048464876
34;dec;True;False;1;True;23246.699971390797
34;dec;True;False;2;False;18401.182729838078
34;dec;True;False;2;True;20612.09794343807
34;dec;True;False;3;False;14619.89358961712
34;dec;True;False;3;True;16932.83244993796
34;dec;True;False;4;False;14619.89358961712
34;dec;True;False;4;True;16932.83244993796
34;dec;True;False;5;False;14619.89358961712
34;dec;True;False;5;True;16932.83244993796
34;dec;True;False;6;False;14619.89358961712
34;dec;True;False;6;True;16932.83244993796
34;dec;True;False;7;False;14619.89358961712
34;dec;True;False;7;True;16932.83244993796
34;dec;True;True;0;False;19209.10980091689
34;dec;True;True;0;True;21829.11747220082
34;dec;True;True;1;False;21491.206238179555
34;dec;True;True;1;True;23674.800459174152
34;dec;True;True;2;False;18563.166578404012
34;dec;True;True;2;True;20916.74258953518
34;dec;True;True;3;False;14670.83817262906
34;dec;True;True;3;True;17092.510547873084
34;dec;True;True;4;False;14670.83817262906
34;dec;True;True;4;True;17092.510547873084
34;dec;True;True;5;False;14670.83817262906
34;dec;True;True;5;True;17092.510547873084
34;dec;True;True;6;False;14670.83817262906
34;dec;True;True;6;True;17092.510547873084
34;dec;True;True;7;False;14670.83817262906
34;dec;True;True;7;True;17092.510547873084
34;des;False;False;0;False;18594.865456941872
34;des;False;False;0;True;18935.838447692
34;des;False;False;1;False;19936.31315044829
34;des;False;False;1;True;20242.051163181924
34;des;False;False;2;False;20673.166386952733
34;des;False;False;2;True;20871.68298147441
34;des;False;False;3;False;18432.604562999037
34;des;False;False;3;True;18789.78527680525
34;des;False;False;4;False;18432.604562999037
34;des;False;False;4;True;18789.78527680525
34;des;False;False;5;False;18432.604562999037
34;des;False;False;5;True;18789.78527680525
34;des;False;False;6;False;18432.604562999037
34;des;False;False;6;True;18789.78527680525
34;des;False;False;7;False;18432.604562999037
34;des;False;False;7;True;18789.78527680525
34;des;False;True;0;False;19034.863254227577
34;des;False;True;0;True;19346.106168134807
34;des;False;True;1;False;20394.910913303927
34;des;False;True;1;True;20667.30222438
34;des;False;True;2;False;21122.594062467597
34;des;False;True;2;True;21283.842114074796
34;des;False;True;3;False;18872.969753914575
34;des;False;True;3;True;19201.168600543642
34;des;False;True;4;False;18872.969753914575
34;des;False;True;4;True;19201.168600543642
34;des;False;True;5;False;18872.969753914575
34;des;False;True;5;True;19201.168600543642
34;des;False;True;6;False;18872.969753914575
34;des;False;True;6;True;19201.168600543642
34;des;False;True;7;False;18872.969753914575
34;des;False;True;7;True;19201.168600543642
34;des;True;False;0;False;19067.08336391988
34;des;True;False;0;True;21540.097948520583
34;des;True;False;1;False;21227.620048464876
34;des;True;False;1;True;23246.699971390797
34;des;True;False;2;False;18401.182729838078
34;des;True;False;2;True;20612.09794343807
34;des;True;False;3;False;14619.89358961712
34;des;True;False;3;True;16932.83244993796
34;des;True;False;4;False;14619.89358961712
34;des;True;False;4;True;16932.83244993796
34;des;True;False;5;False;14619.89358961712
34;des;True;False;5;True;16932.83244993796
34;des;True;False;6;False;14619.89358961712
34;des;True;False;6;True;16932.83244993796
34;des;True;False;7;False;14619.89358961712
34;des;True;False;7;True;16932.83244993796
34;des;True;True;0;False;19209.10980091689
34;des;True;True;0;True;21829.11747220082
34;des;True;True;1;False;21491.206238179555
34;des;True;True;1;True;23674.800459174152
34;des;True;True;2;False;18563.166578404012
34;des;True;True;2;True;20916.74258953518
34;des;True;True;3;False;14670.83817262906
34;des;True;True;3;True;17092.510547873084
34;des;True;True;4;False;14670.83817262906
34;des;True;True;4;True;17092.510547873084
34;des;True;True;5;False;14670.83817262906
34;des;True;True;5;True;17092.510547873084
34;des;True;True;6;False;14670.83817262906
34;des;True;True;6;True;17092.510547873084
34;des;True;True;7;False;14670.83817262906
34;des;True;True;7;True;17092.510547873084
34;none;False;False;0;False;15492.942995718195
34;none;False;False;0;True;16572.040145865252
34;none;False;False;1;False;15363.018808332097
34;none;False;False;1;True;16443.49912860835
34;none;False;False;2;False;13767.053378658715
34;none;False;False;2;True;15026.592076122628
34;none;False;False;3;False;18444.256175188824
34;none;False;False;3;True;19307.004892913188
34;none;False;False;4;False;18444.256175188824
34;none;False;False;4;True;19307.004892913188
34;none;False;False;5;False;18444.256175188824
34;none;False;False;5;True;19307.004892913188
34;none;False;False;6;False;18444.256175188824
34;none;False;False;6;True;19307.004892913188
34;none;False;False;7;False;18444.256175188824
34;none;False;False;7;True;19307.004892913188
34;none;False;True;0;False;16641.416400041126
34;none;False;True;0;True;17587.38211970661
34;none;False;True;1;False;16508.5754852089
34;none;False;True;1;True;17458.06617950911
34;none;False;True;2;False;14980.408204424846
34;none;False;True;2;True;16155.187633767227
34;none;False;True;3;False;19538.880431068173
34;none;False;True;3;True;20207.951667788668
34;none;False;True;4;False;19538.880431068173
34;none;False;True;4;True;20207.951667788668
34;none;False;True;5;False;19538.880431068173
34;none;False;True;5;True;20207.951667788668
34;none;False;True;6;False;19538.880431068173
34;none;False;True;6;True;20207.951667788668
34;none;False;True;7;False;19538.880431068173
34;none;False;True;7;True;20207.951667788668
34;none;True;False;0;False;19067.08336391988
34;none;True;False;0;True;21540.097948520583
34;none;True;False;1;False;21227.620048464876
34;none;True;False;1;True;23246.699971390797
34;none;True;False;2;False;18401.182729838078
34;none;True;False;2;True;20612.09794343807
34;none;True;False;3;False;14619.89358961712
34;none;True;False;3;True;16932.83244993796
34;none;True;False;4;False;14619.89358961712
34;none;True;False;4;True;16932.83244993796
34;none;True;False;5;False;14619.89358961712
34;none;True;False;5;True;16932.83244993796
34;none;True;False;6;False;14619.89358961712
34;none;True;False;6;True;16932.83244993796
34;none;True;False;7;False;14619.89358961712
34;none;True;False;7;True;16932.83244993796
34;none;True;True;0;False;19209.10980091689
34;none;True;True;0;True;21829.11747220082
34;none;True;True;1;False;21491.206238179555
34;none;True;True;1;True;23674.800459174152
34;none;True;True;2;False;18563.166578404012
34;none;True;True;2;True;20916.74258953518
34;none;True;True;3;False;14670.83817262906
34;none;True;True;3;True;17092.510547873084
34;none;True;True;4;False;14670.83817262906
34;none;True;True;4;True;17092.510547873084
34;none;True;True;5;False;14670.83817262906
34;none;True;True;5;True;17092.510547873084
34;none;True;True;6;False;14670.83817262906
34;none;True;True;6;True;17092.510547873084
34;none;True;True;7;False;14670.83817262906
34;none;True;True;7;True;17092.510547873084
34;uni;False;False;0;False;23715.62380807673
34;uni;False;False;0;True;24222.063275618828
34;uni;False;False;1;False;28218.004452803863
34;uni;False;False;1;True;28496.097479266362
34;uni;False;False;2;False;28809.202627527426
34;uni;False;False;2;True;29116.39170973342
34;uni;False;False;3;False;33167.14392607927
34;uni;False;False;3;True;33247.24217237485
34;uni;False;False;4;False;33167.14392607927
34;uni;False;False;4;True;33247.24217237485
34;uni;False;False;5;False;33167.14392607927
34;uni;False;False;5;True;33247.24217237485
34;uni;False;False;6;False;33167.14392607927
34;uni;False;False;6;True;33247.24217237485
34;uni;False;False;7;False;33167.14392607927
34;uni;False;False;7;True;33247.24217237485
34;uni;False;True;0;False;22873.643376518114
34;uni;False;True;0;True;23444.806157379688
34;uni;False;True;1;False;27483.151659148818
34;uni;False;True;1;True;27852.253768041173
34;uni;False;True;2;False;28039.62020796307
34;uni;False;True;2;True;28438.92403005114
34;uni;False;True;3;False;32510.004384838583
34;uni;False;True;3;True;32703.88134934559
34;uni;False;True;4;False;32510.004384838583
34;uni;False;True;4;True;32703.88134934559
34;uni;False;True;5;False;32510.004384838583
34;uni;False;True;5;True;32703.88134934559
34;uni;False;True;6;False;32510.004384838583
34;uni;False;True;6;True;32703.88134934559
34;uni;False;True;7;False;32510.004384838583
34;uni;False;True;7;True;32703.88134934559
34;uni;True;False;0;False;19067.08336391988
34;uni;True;False;0;True;21540.097948520583
34;uni;True;False;1;False;21227.620048464876
34;uni;True;False;1;True;23246.699971390797
34;uni;True;False;2;False;18401.182729838078
34;uni;True;False;2;True;20612.09794343807
34;uni;True;False;3;False;14619.89358961712
34;uni;True;False;3;True;16932.83244993796
34;uni;True;False;4;False;14619.89358961712
34;uni;True;False;4;True;16932.83244993796
34;uni;True;False;5;False;14619.89358961712
34;uni;True;False;5;True;16932.83244993796
34;uni;True;False;6;False;14619.89358961712
34;uni;True;False;6;True;16932.83244993796
34;uni;True;False;7;False;14619.89358961712
34;uni;True;False;7;True;16932.83244993796
34;uni;True;True;0;False;19209.10980091689
34;uni;True;True;0;True;21829.11747220082
34;uni;True;True;1;False;21491.206238179555
34;uni;True;True;1;True;23674.800459174152
34;uni;True;True;2;False;18563.166578404012
34;uni;True;True;2;True;20916.74258953518
34;uni;True;True;3;False;14670.83817262906
34;uni;True;True;3;True;17092.510547873084
34;uni;True;True;4;False;14670.83817262906
34;uni;True;True;4;True;17092.510547873084
34;uni;True;True;5;False;14670.83817262906
34;uni;True;True;5;True;17092.510547873084
34;uni;True;True;6;False;14670.83817262906
34;uni;True;True;6;True;17092.510547873084
34;uni;True;True;7;False;14670.83817262906
34;uni;True;True;7;True;17092.510547873084
35;dec;False;False;0;False;22273.734098097346
35;dec;False;False;0;True;20587.51364656381
35;dec;False;False;1;False;22269.98095438083
35;dec;False;False;1;True;20599.89809990213
35;dec;False;False;2;False;26240.574141226443
35;dec;False;False;2;True;24343.48295436675
35;dec;False;False;3;False;25407.248022483327
35;dec;False;False;3;True;23548.723590530128
35;dec;False;False;4;False;25407.248022483327
35;dec;False;False;4;True;23548.723590530128
35;dec;False;False;5;False;25407.248022483327
35;dec;False;False;5;True;23548.723590530128
35;dec;False;False;6;False;25407.248022483327
35;dec;False;False;6;True;23548.723590530128
35;dec;False;False;7;False;25407.248022483327
35;dec;False;False;7;True;23548.723590530128
35;dec;False;True;0;False;23407.23942148613
35;dec;False;True;0;True;21639.90047307839
35;dec;False;True;1;False;23392.036641072234
35;dec;False;True;1;True;21642.5014066778
35;dec;False;True;2;False;27512.585994479647
35;dec;False;True;2;True;25529.069608736998
35;dec;False;True;3;False;26654.189698405942
35;dec;False;True;3;True;24709.810887850144
35;dec;False;True;4;False;26654.189698405942
35;dec;False;True;4;True;24709.810887850144
35;dec;False;True;5;False;26654.189698405942
35;dec;False;True;5;True;24709.810887850144
35;dec;False;True;6;False;26654.189698405942
35;dec;False;True;6;True;24709.810887850144
35;dec;False;True;7;False;26654.189698405942
35;dec;False;True;7;True;24709.810887850144
35;dec;True;False;0;False;19456.68020447757
35;dec;True;False;0;True;21919.898820477276
35;dec;True;False;1;False;21611.841613538476
35;dec;True;False;1;True;23602.509271986775
35;dec;True;False;2;False;18765.442587896352
35;dec;True;False;2;True;20962.432017844734
35;dec;True;False;3;False;14946.01140623558
35;dec;True;False;3;True;17263.033158901053
35;dec;True;False;4;False;14946.01140623558
35;dec;True;False;4;True;17263.033158901053
35;dec;True;False;5;False;14946.01140623558
35;dec;True;False;5;True;17263.033158901053
35;dec;True;False;6;False;14946.01140623558
35;dec;True;False;6;True;17263.033158901053
35;dec;True;False;7;False;14946.01140623558
35;dec;True;False;7;True;17263.033158901053
35;dec;True;True;0;False;19610.13424880782
35;dec;True;True;0;True;22223.676251034332
35;dec;True;True;1;False;21889.71537873742
35;dec;True;True;1;True;24047.61698126361
35;dec;True;True;2;False;18938.866732395734
35;dec;True;True;2;True;21281.506788661252
35;dec;True;True;3;False;15004.615700919798
35;dec;True;True;3;True;17433.4043237786
35;dec;True;True;4;False;15004.615700919798
35;dec;True;True;4;True;17433.4043237786
35;dec;True;True;5;False;15004.615700919798
35;dec;True;True;5;True;17433.4043237786
35;dec;True;True;6;False;15004.615700919798
35;dec;True;True;6;True;17433.4043237786
35;dec;True;True;7;False;15004.615700919798
35;dec;True;True;7;True;17433.4043237786
35;des;False;False;0;False;18760.03944100561
35;des;False;False;0;True;19088.80119392107
35;des;False;False;1;False;20108.106266545296
35;des;False;False;1;True;20400.191847509468
35;des;False;False;2;False;20840.775832750733
35;des;False;False;2;True;21024.11678576775
35;des;False;False;3;False;18598.032310558876
35;des;False;False;3;True;18943.294771655528
35;des;False;False;4;False;18598.032310558876
35;des;False;False;4;True;18943.294771655528
35;des;False;False;5;False;18598.032310558876
35;des;False;False;5;True;18943.294771655528
35;des;False;False;6;False;18598.032310558876
35;des;False;False;6;True;18943.294771655528
35;des;False;False;7;False;18598.032310558876
35;des;False;False;7;True;18943.294771655528
35;des;False;True;0;False;19200.601114600293
35;des;False;True;0;True;19498.986536354754
35;des;False;True;1;False;20567.073261770947
35;des;False;True;1;True;20825.13767522066
35;des;False;True;2;False;21290.13878306039
35;des;False;True;2;True;21435.55224511385
35;des;False;True;3;False;19039.033281173983
35;des;False;True;3;True;19354.66766911991
35;des;False;True;4;False;19039.033281173983
35;des;False;True;4;True;19354.66766911991
35;des;False;True;5;False;19039.033281173983
35;des;False;True;5;True;19354.66766911991
35;des;False;True;6;False;19039.033281173983
35;des;False;True;6;True;19354.66766911991
35;des;False;True;7;False;19039.033281173983
35;des;False;True;7;True;19354.66766911991
35;des;True;False;0;False;19456.68020447757
35;des;True;False;0;True;21919.898820477276
35;des;True;False;1;False;21611.841613538476
35;des;True;False;1;True;23602.509271986775
35;des;True;False;2;False;18765.442587896352
35;des;True;False;2;True;20962.432017844734
35;des;True;False;3;False;14946.01140623558
35;des;True;False;3;True;17263.033158901053
35;des;True;False;4;False;14946.01140623558
35;des;True;False;4;True;17263.033158901053
35;des;True;False;5;False;14946.01140623558
35;des;True;False;5;True;17263.033158901053
35;des;True;False;6;False;14946.01140623558
35;des;True;False;6;True;17263.033158901053
35;des;True;False;7;False;14946.01140623558
35;des;True;False;7;True;17263.033158901053
35;des;True;True;0;False;19610.13424880782
35;des;True;True;0;True;22223.676251034332
35;des;True;True;1;False;21889.71537873742
35;des;True;True;1;True;24047.61698126361
35;des;True;True;2;False;18938.866732395734
35;des;True;True;2;True;21281.506788661252
35;des;True;True;3;False;15004.615700919798
35;des;True;True;3;True;17433.4043237786
35;des;True;True;4;False;15004.615700919798
35;des;True;True;4;True;17433.4043237786
35;des;True;True;5;False;15004.615700919798
35;des;True;True;5;True;17433.4043237786
35;des;True;True;6;False;15004.615700919798
35;des;True;True;6;True;17433.4043237786
35;des;True;True;7;False;15004.615700919798
35;des;True;True;7;True;17433.4043237786
35;none;False;False;0;False;15549.036870153175
35;none;False;False;0;True;16625.870250928456
35;none;False;False;1;False;15418.83551773138
35;none;False;False;1;True;16497.118453814986
35;none;False;False;2;False;13822.414125566738
35;none;False;False;2;True;15081.420213001526
35;none;False;False;3;False;18503.135084860834
35;none;False;False;3;True;19361.451843969793
35;none;False;False;4;False;18503.135084860834
35;none;False;False;4;True;19361.451843969793
35;none;False;False;5;False;18503.135084860834
35;none;False;False;5;True;19361.451843969793
35;none;False;False;6;False;18503.135084860834
35;none;False;False;6;True;19361.451843969793
35;none;False;False;7;False;18503.135084860834
35;none;False;False;7;True;19361.451843969793
35;none;False;True;0;False;16697.696207700574
35;none;False;True;0;True;17640.31382833876
35;none;False;True;1;False;16564.61363578001
35;none;False;True;1;True;17510.82815139468
35;none;False;True;2;False;15037.070962637894
35;none;False;True;2;True;16210.277436997907
35;none;False;True;3;False;19596.59180756801
35;none;False;True;3;True;20260.1196357599
35;none;False;True;4;False;19596.59180756801
35;none;False;True;4;True;20260.1196357599
35;none;False;True;5;False;19596.59180756801
35;none;False;True;5;True;20260.1196357599
35;none;False;True;6;False;19596.59180756801
35;none;False;True;6;True;20260.1196357599
35;none;False;True;7;False;19596.59180756801
35;none;False;True;7;True;20260.1196357599
35;none;True;False;0;False;19456.68020447757
35;none;True;False;0;True;21919.898820477276
35;none;True;False;1;False;21611.841613538476
35;none;True;False;1;True;23602.509271986775
35;none;True;False;2;False;18765.442587896352
35;none;True;False;2;True;20962.432017844734
35;none;True;False;3;False;14946.01140623558
35;none;True;False;3;True;17263.033158901053
35;none;True;False;4;False;14946.01140623558
35;none;True;False;4;True;17263.033158901053
35;none;True;False;5;False;14946.01140623558
35;none;True;False;5;True;17263.033158901053
35;none;True;False;6;False;14946.01140623558
35;none;True;False;6;True;17263.033158901053
35;none;True;False;7;False;14946.01140623558
35;none;True;False;7;True;17263.033158901053
35;none;True;True;0;False;19610.13424880782
35;none;True;True;0;True;22223.676251034332
35;none;True;True;1;False;21889.71537873742
35;none;True;True;1;True;24047.61698126361
35;none;True;True;2;False;18938.866732395734
35;none;True;True;2;True;21281.506788661252
35;none;True;True;3;False;15004.615700919798
35;none;True;True;3;True;17433.4043237786
35;none;True;True;4;False;15004.615700919798
35;none;True;True;4;True;17433.4043237786
35;none;True;True;5;False;15004.615700919798
35;none;True;True;5;True;17433.4043237786
35;none;True;True;6;False;15004.615700919798
35;none;True;True;6;True;17433.4043237786
35;none;True;True;7;False;15004.615700919798
35;none;True;True;7;True;17433.4043237786
35;uni;False;False;0;False;23894.365007531316
35;uni;False;False;0;True;24403.311643272424
35;uni;False;False;1;False;28426.464638070895
35;uni;False;False;1;True;28705.071394176928
35;uni;False;False;2;False;29022.33410483142
35;uni;False;False;2;True;29330.221549568414
35;uni;False;False;3;False;33408.93081626042
35;uni;False;False;3;True;33487.81559260883
35;uni;False;False;4;False;33408.93081626042
35;uni;False;False;4;True;33487.81559260883
35;uni;False;False;5;False;33408.93081626042
35;uni;False;False;5;True;33487.81559260883
35;uni;False;False;6;False;33408.93081626042
35;uni;False;False;6;True;33487.81559260883
35;uni;False;False;7;False;33408.93081626042
35;uni;False;False;7;True;33487.81559260883
35;uni;False;True;0;False;23047.10507609822
35;uni;False;True;0;True;23621.331434319512
35;uni;False;True;1;False;27687.46421998041
35;uni;False;True;1;True;28057.80433288512
35;uni;False;True;2;False;28248.36533284669
35;uni;False;True;2;True;28649.10415615828
35;uni;False;True;3;False;32748.51602504893
35;uni;False;True;3;True;32942.04729033874
35;uni;False;True;4;False;32748.51602504893
35;uni;False;True;4;True;32942.04729033874
35;uni;False;True;5;False;32748.51602504893
35;uni;False;True;5;True;32942.04729033874
35;uni;False;True;6;False;32748.51602504893
35;uni;False;True;6;True;32942.04729033874
35;uni;False;True;7;False;32748.51602504893
35;uni;False;True;7;True;32942.04729033874
35;uni;True;False;0;False;19456.68020447757
35;uni;True;False;0;True;21919.898820477276
35;uni;True;False;1;False;21611.841613538476
35;uni;True;False;1;True;23602.509271986775
35;uni;True;False;2;False;18765.442587896352
35;uni;True;False;2;True;20962.432017844734
35;uni;True;False;3;False;14946.01140623558
35;uni;True;False;3;True;17263.033158901053
35;uni;True;False;4;False;14946.01140623558
35;uni;True;False;4;True;17263.033158901053
35;uni;True;False;5;False;14946.01140623558
35;uni;True;False;5;True;17263.033158901053
35;uni;True;False;6;False;14946.01140623558
35;uni;True;False;6;True;17263.033158901053
35;uni;True;False;7;False;14946.01140623558
35;uni;True;False;7;True;17263.033158901053
35;uni;True;True;0;False;19610.13424880782
35;uni;True;True;0;True;22223.676251034332
35;uni;True;True;1;False;21889.71537873742
35;uni;True;True;1;True;24047.61698126361
35;uni;True;True;2;False;18938.866732395734
35;uni;True;True;2;True;21281.506788661252
35;uni;True;True;3;False;15004.615700919798
35;uni;True;True;3;True;17433.4043237786
35;uni;True;True;4;False;15004.615700919798
35;uni;True;True;4;True;17433.4043237786
35;uni;True;True;5;False;15004.615700919798
35;uni;True;True;5;True;17433.4043237786
35;uni;True;True;6;False;15004.615700919798
35;uni;True;True;6;True;17433.4043237786
35;uni;True;True;7;False;15004.615700919798
35;uni;True;True;7;True;17433.4043237786
36;dec;False;False;0;False;22311.455726891276
36;dec;False;False;0;True;20621.638656533098
36;dec;False;False;1;False;22309.474492945228
36;dec;False;False;1;True;20635.688487917847
36;dec;False;False;2;False;26295.032726481564
36;dec;False;False;2;True;24393.127964475025
36;dec;False;False;3;False;25457.551569001338
36;dec;False;False;3;True;23594.499726311697
36;dec;False;False;4;False;25457.551569001338
36;dec;False;False;4;True;23594.499726311697
36;dec;False;False;5;False;25457.551569001338
36;dec;False;False;5;True;23594.499726311697
36;dec;False;False;6;False;25457.551569001338
36;dec;False;False;6;True;23594.499726311697
36;dec;False;False;7;False;25457.551569001338
36;dec;False;False;7;True;23594.499726311697
36;dec;False;True;0;False;23447.40722149456
36;dec;False;True;0;True;21676.256629586842
36;dec;False;True;1;False;23434.0462568633
36;dec;False;True;1;True;21680.59007103963
36;dec;False;True;2;False;27570.30356788327
36;dec;False;True;2;True;25581.706904247683
36;dec;False;True;3;False;26707.561786583352
36;dec;False;True;3;True;24758.400015140276
36;dec;False;True;4;False;26707.561786583352
36;dec;False;True;4;True;24758.400015140276
36;dec;False;True;5;False;26707.561786583352
36;dec;False;True;5;True;24758.400015140276
36;dec;False;True;6;False;26707.561786583352
36;dec;False;True;6;True;24758.400015140276
36;dec;False;True;7;False;26707.561786583352
36;dec;False;True;7;True;24758.400015140276
36;des;False;False;0;False;18890.531059594032
36;des;False;False;0;True;19210.33095989656
36;des;False;False;1;False;20244.063540887382
36;des;False;False;1;True;20526.104886849138
36;des;False;False;2;False;20973.91188738136
36;des;False;False;2;True;21146.041943972927
36;des;False;False;3;False;18728.649146314958
36;des;False;False;3;True;19065.17277344524
36;des;False;False;4;False;18728.649146314958
36;des;False;False;4;True;19065.17277344524
36;des;False;False;5;False;18728.649146314958
36;des;False;False;5;True;19065.17277344524
36;des;False;False;6;False;18728.649146314958
36;des;False;False;6;True;19065.17277344524
36;des;False;False;7;False;18728.649146314958
36;des;False;False;7;True;19065.17277344524
36;des;False;True;0;False;19331.68727545031
36;des;False;True;0;True;19620.620921865335
36;des;False;True;1;False;20703.488558753415
36;des;False;True;1;True;20950.996722202675
36;des;False;True;2;False;21423.40830016755
36;des;False;True;2;True;21557.10917881941
36;des;False;True;3;False;19170.298025253567
36;des;False;True;3;True;19476.70391818591
36;des;False;True;4;False;19170.298025253567
36;des;False;True;4;True;19476.70391818591
36;des;False;True;5;False;19170.298025253567
36;des;False;True;5;True;19476.70391818591
36;des;False;True;6;False;19170.298025253567
36;des;False;True;6;True;19476.70391818591
36;des;False;True;7;False;19170.298025253567
36;des;False;True;7;True;19476.70391818591
36;none;False;False;0;False;15588.040209884346
36;none;False;False;0;True;16664.185900644232
36;none;False;False;1;False;15457.618413168204
