age;educ;insch;male;nkids;married;credit_famille
64;dec;False;False;6;False;0.32015030930694566
64;dec;False;False;6;True;0.15125663362641206
64;dec;False;False;7;False;0.32015030930694566
64;dec;False;False;7;True;0.15125663362641206
64;dec;False;True;0;False;-6.498256943802316e-18
64;dec;False;True;0;True;-1.659113227809171e-17
64;dec;False;True;1;False;0.020987741824519193
64;dec;False;True;1;True;0.009826477309960977
64;dec;False;True;2;False;0.08113643516346496
64;dec;False;True;2;True;0.017208073045490255
64;dec;False;True;3;False;0.19494520148035913
64;dec;False;True;3;True;0.018780986331582816
64;dec;False;True;4;False;0.19494520148035913
64;dec;False;True;4;True;0.018780986331582816
64;dec;False;True;5;False;0.19494520148035913
64;dec;False;True;5;True;0.018780986331582816
64;dec;False;True;6;False;0.19494520148035913
64;dec;False;True;6;True;0.018780986331582816
64;dec;False;True;7;False;0.19494520148035913
64;dec;False;True;7;True;0.018780986331582816
64;des;False;False;0;False;6.795120489425004e-17
64;des;False;False;0;True;-9.617249988489285e-18
64;des;False;False;1;False;0.16038019618339755
64;des;False;False;1;True;0.06473402872958721
64;des;False;False;2;False;0.2912356213783895
64;des;False;False;2;True;0.14486697691651435
64;des;False;False;3;False;0.5324990079156314
64;des;False;False;3;True;0.22220883923825618
64;des;False;False;4;False;0.5324990079156314
64;des;False;False;4;True;0.22220883923825618
64;des;False;False;5;False;0.5324990079156314
64;des;False;False;5;True;0.22220883923825618
64;des;False;False;6;False;0.5324990079156314
64;des;False;False;6;True;0.22220883923825618
64;des;False;False;7;False;0.5324990079156314
64;des;False;False;7;True;0.22220883923825618
64;des;False;True;0;False;8.314148744932987e-19
64;des;False;True;0;True;3.0515673916604246e-17
64;des;False;True;1;False;0.1378094130115029
64;des;False;True;1;True;0.006101429659032126
64;des;False;True;2;False;0.06505981524736587
64;des;False;True;2;True;0.01656705670776132
64;des;False;True;3;False;0.006409515881931916
64;des;False;True;3;True;0.01281903176386383
64;des;False;True;4;False;0.006409515881931916
64;des;False;True;4;True;0.01281903176386383
64;des;False;True;5;False;0.006409515881931916
64;des;False;True;5;True;0.01281903176386383
64;des;False;True;6;False;0.006409515881931916
64;des;False;True;6;True;0.01281903176386383
64;des;False;True;7;False;0.006409515881931916
64;des;False;True;7;True;0.01281903176386383
64;none;False;False;0;False;3.247612856940129e-17
64;none;False;False;0;True;3.8126794961939995e-17
64;none;False;False;1;False;0.2699872595078954
64;none;False;False;1;True;0.10959846153009917
64;none;False;False;2;False;0.26600540212482754
64;none;False;False;2;True;0.2393295000400334
64;none;False;False;3;False;0.195872927236073
64;none;False;False;3;True;0.2547153319253401
64;none;False;False;4;False;0.195872927236073
64;none;False;False;4;True;0.2547153319253401
64;none;False;False;5;False;0.195872927236073
64;none;False;False;5;True;0.2547153319253401
64;none;False;False;6;False;0.195872927236073
64;none;False;False;6;True;0.2547153319253401
64;none;False;False;7;False;0.195872927236073
64;none;False;False;7;True;0.2547153319253401
64;none;False;True;0;False;6.6244613357558955e-18
64;none;False;True;0;True;1.1644652157629625e-17
64;none;False;True;1;False;0.07406141365686414
64;none;False;True;1;True;0.009547175604674607
64;none;False;True;2;False;0.19295464514261793
64;none;False;True;2;True;0.008281302177757993
64;none;False;True;3;False;0.003248312086375699
64;none;False;True;3;True;0.005785537967951321
64;none;False;True;4;False;0.003248312086375699
64;none;False;True;4;True;0.005785537967951321
64;none;False;True;5;False;0.003248312086375699
64;none;False;True;5;True;0.005785537967951321
64;none;False;True;6;False;0.003248312086375699
64;none;False;True;6;True;0.005785537967951321
64;none;False;True;7;False;0.003248312086375699
64;none;False;True;7;True;0.005785537967951321
64;uni;False;False;0;False;-1.9467931831070612e-17
64;uni;False;False;0;True;1.7827697529840315e-17
64;uni;False;False;1;False;0.05767252066123635
64;uni;False;False;1;True;0.02760750661678208
64;uni;False;False;2;False;0.05373116592033085
64;uni;False;False;2;True;0.05652978406320685
64;uni;False;False;3;False;0.03647916148691416
64;uni;False;False;3;True;0.17248856239245175
64;uni;False;False;4;False;0.03647916148691416
64;uni;False;False;4;True;0.17248856239245175
64;uni;False;False;5;False;0.03647916148691416
64;uni;False;False;5;True;0.17248856239245175
64;uni;False;False;6;False;0.03647916148691416
64;uni;False;False;6;True;0.17248856239245175
64;uni;False;False;7;False;0.03647916148691416
64;uni;False;False;7;True;0.17248856239245175
64;uni;False;True;0;False;-3.818960819640695e-17
64;uni;False;True;0;True;5.135228712336956e-18
64;uni;False;True;1;False;0.02598201372753863
64;uni;False;True;1;True;0.012107472821401555
64;uni;False;True;2;False;0.07577779642588466
64;uni;False;True;2;True;0.009862069096186254
64;uni;False;True;3;False;-9.217125864228185e-17
64;uni;False;True;3;True;0.008343629674079749
64;uni;False;True;4;False;-9.217125864228185e-17
64;uni;False;True;4;True;0.008343629674079749
64;uni;False;True;5;False;-9.217125864228185e-17
64;uni;False;True;5;True;0.008343629674079749
64;uni;False;True;6;False;-9.217125864228185e-17
64;uni;False;True;6;True;0.008343629674079749
64;uni;False;True;7;False;-9.217125864228185e-17
64;uni;False;True;7;True;0.008343629674079749
65;dec;False;False;0;False;1.1483528695739767e-16
65;dec;False;False;0;True;2.3612963771669996e-17
65;dec;False;False;1;False;0.1576668932149271
65;dec;False;False;1;True;0.05894932078475498
65;dec;False;False;2;False;0.2403927860258921
65;dec;False;False;2;True;0.0974186130736098
65;dec;False;False;3;False;0.32015030930694566
65;dec;False;False;3;True;0.15125663362641206
65;dec;False;False;4;False;0.32015030930694566
65;dec;False;False;4;True;0.15125663362641206
65;dec;False;False;5;False;0.32015030930694566
65;dec;False;False;5;True;0.15125663362641206
65;dec;False;False;6;False;0.32015030930694566
65;dec;False;False;6;True;0.15125663362641206
65;dec;False;False;7;False;0.32015030930694566
65;dec;False;False;7;True;0.15125663362641206
65;dec;False;True;0;False;-6.498256943802316e-18
65;dec;False;True;0;True;-1.659113227809171e-17
65;dec;False;True;1;False;0.020987741824519193
65;dec;False;True;1;True;0.009826477309960977
65;dec;False;True;2;False;0.08113643516346496
65;dec;False;True;2;True;0.017208073045490255
65;dec;False;True;3;False;0.19494520148035913
65;dec;False;True;3;True;0.018780986331582816
65;dec;False;True;4;False;0.19494520148035913
65;dec;False;True;4;True;0.018780986331582816
65;dec;False;True;5;False;0.19494520148035913
65;dec;False;True;5;True;0.018780986331582816
65;dec;False;True;6;False;0.19494520148035913
65;dec;False;True;6;True;0.018780986331582816
65;dec;False;True;7;False;0.19494520148035913
65;dec;False;True;7;True;0.018780986331582816
65;des;False;False;0;False;6.795120489425004e-17
65;des;False;False;0;True;-9.617249988489285e-18
65;des;False;False;1;False;0.16038019618339755
65;des;False;False;1;True;0.06473402872958721
65;des;False;False;2;False;0.2912356213783895
65;des;False;False;2;True;0.14486697691651435
65;des;False;False;3;False;0.5324990079156314
65;des;False;False;3;True;0.22220883923825618
65;des;False;False;4;False;0.5324990079156314
65;des;False;False;4;True;0.22220883923825618
65;des;False;False;5;False;0.5324990079156314
65;des;False;False;5;True;0.22220883923825618
65;des;False;False;6;False;0.5324990079156314
65;des;False;False;6;True;0.22220883923825618
65;des;False;False;7;False;0.5324990079156314
65;des;False;False;7;True;0.22220883923825618
65;des;False;True;0;False;8.314148744932987e-19
65;des;False;True;0;True;3.0515673916604246e-17
65;des;False;True;1;False;0.1378094130115029
65;des;False;True;1;True;0.006101429659032126
65;des;False;True;2;False;0.06505981524736587
65;des;False;True;2;True;0.01656705670776132
65;des;False;True;3;False;0.006409515881931916
65;des;False;True;3;True;0.01281903176386383
65;des;False;True;4;False;0.006409515881931916
65;des;False;True;4;True;0.01281903176386383
65;des;False;True;5;False;0.006409515881931916
65;des;False;True;5;True;0.01281903176386383
65;des;False;True;6;False;0.006409515881931916
65;des;False;True;6;True;0.01281903176386383
65;des;False;True;7;False;0.006409515881931916
65;des;False;True;7;True;0.01281903176386383
65;none;False;False;0;False;3.247612856940129e-17
65;none;False;False;0;True;3.8126794961939995e-17
65;none;False;False;1;False;0.2699872595078954
65;none;False;False;1;True;0.10959846153009917
65;none;False;False;2;False;0.26600540212482754
65;none;False;False;2;True;0.2393295000400334
65;none;False;False;3;False;0.195872927236073
65;none;False;False;3;True;0.2547153319253401
65;none;False;False;4;False;0.195872927236073
65;none;False;False;4;True;0.2547153319253401
65;none;False;False;5;False;0.195872927236073
65;none;False;False;5;True;0.2547153319253401
65;none;False;False;6;False;0.195872927236073
65;none;False;False;6;True;0.2547153319253401
65;none;False;False;7;False;0.195872927236073
65;none;False;False;7;True;0.2547153319253401
65;none;False;True;0;False;6.6244613357558955e-18
65;none;False;True;0;True;1.1644652157629625e-17
65;none;False;True;1;False;0.07406141365686414
65;none;False;True;1;True;0.009547175604674607
65;none;False;True;2;False;0.19295464514261793
65;none;False;True;2;True;0.008281302177757993
65;none;False;True;3;False;0.003248312086375699
65;none;False;True;3;True;0.005785537967951321
65;none;False;True;4;False;0.003248312086375699
65;none;False;True;4;True;0.005785537967951321
65;none;False;True;5;False;0.003248312086375699
65;none;False;True;5;True;0.005785537967951321
65;none;False;True;6;False;0.003248312086375699
65;none;False;True;6;True;0.005785537967951321
65;none;False;True;7;False;0.003248312086375699
65;none;False;True;7;True;0.005785537967951321
65;uni;False;False;0;False;-1.9467931831070612e-17
65;uni;False;False;0;True;1.7827697529840315e-17
65;uni;False;False;1;False;0.05767252066123635
65;uni;False;False;1;True;0.02760750661678208
65;uni;False;False;2;False;0.05373116592033085
65;uni;False;False;2;True;0.05652978406320685
65;uni;False;False;3;False;0.03647916148691416
65;uni;False;False;3;True;0.17248856239245175
65;uni;False;False;4;False;0.03647916148691416
65;uni;False;False;4;True;0.17248856239245175
65;uni;False;False;5;False;0.03647916148691416
65;uni;False;False;5;True;0.17248856239245175
65;uni;False;False;6;False;0.03647916148691416
65;uni;False;False;6;True;0.17248856239245175
65;uni;False;False;7;False;0.03647916148691416
65;uni;False;False;7;True;0.17248856239245175
65;uni;False;True;0;False;-3.818960819640695e-17
65;uni;False;True;0;True;5.135228712336956e-18
65;uni;False;True;1;False;0.02598201372753863
65;uni;False;True;1;True;0.012107472821401555
65;uni;False;True;2;False;0.07577779642588466
65;uni;False;True;2;True;0.009862069096186254
65;uni;False;True;3;False;-9.217125864228185e-17
65;uni;False;True;3;True;0.008343629674079749
65;uni;False;True;4;False;-9.217125864228185e-17
65;uni;False;True;4;True;0.008343629674079749
65;uni;False;True;5;False;-9.217125864228185e-17
65;uni;False;True;5;True;0.008343629674079749
65;uni;False;True;6;False;-9.217125864228185e-17
65;uni;False;True;6;True;0.008343629674079749
65;uni;False;True;7;False;-9.217125864228185e-17
65;uni;False;True;7;True;0.008343629674079749
66;dec;False;False;0;False;1.1483528695739767e-16
66;dec;False;False;0;True;2.3612963771669996e-17
66;dec;False;False;1;False;0.1576668932149271
66;dec;False;False;1;True;0.05894932078475498
66;dec;False;False;2;False;0.2403927860258921
66;dec;False;False;2;True;0.0974186130736098
66;dec;False;False;3;False;0.32015030930694566
66;dec;False;False;3;True;0.15125663362641206
66;dec;False;False;4;False;0.32015030930694566
66;dec;False;False;4;True;0.15125663362641206
66;dec;False;False;5;False;0.32015030930694566
66;dec;False;False;5;True;0.15125663362641206
66;dec;False;False;6;False;0.32015030930694566
66;dec;False;False;6;True;0.15125663362641206
66;dec;False;False;7;False;0.32015030930694566
66;dec;False;False;7;True;0.15125663362641206
66;dec;False;True;0;False;-6.498256943802316e-18
66;dec;False;True;0;True;-1.659113227809171e-17
66;dec;False;True;1;False;0.020987741824519193
66;dec;False;True;1;True;0.009826477309960977
66;dec;False;True;2;False;0.08113643516346496
66;dec;False;True;2;True;0.017208073045490255
66;dec;False;True;3;False;0.19494520148035913
66;dec;False;True;3;True;0.018780986331582816
66;dec;False;True;4;False;0.19494520148035913
66;dec;False;True;4;True;0.018780986331582816
66;dec;False;True;5;False;0.19494520148035913
66;dec;False;True;5;True;0.018780986331582816
66;dec;False;True;6;False;0.19494520148035913
66;dec;False;True;6;True;0.018780986331582816
66;dec;False;True;7;False;0.19494520148035913
66;dec;False;True;7;True;0.018780986331582816
66;des;False;False;0;False;6.795120489425004e-17
66;des;False;False;0;True;-9.617249988489285e-18
66;des;False;False;1;False;0.16038019618339755
66;des;False;False;1;True;0.06473402872958721
66;des;False;False;2;False;0.2912356213783895
66;des;False;False;2;True;0.14486697691651435
66;des;False;False;3;False;0.5324990079156314
66;des;False;False;3;True;0.22220883923825618
66;des;False;False;4;False;0.5324990079156314
66;des;False;False;4;True;0.22220883923825618
66;des;False;False;5;False;0.5324990079156314
66;des;False;False;5;True;0.22220883923825618
66;des;False;False;6;False;0.5324990079156314
66;des;False;False;6;True;0.22220883923825618
66;des;False;False;7;False;0.5324990079156314
66;des;False;False;7;True;0.22220883923825618
66;des;False;True;0;False;8.314148744932987e-19
66;des;False;True;0;True;3.0515673916604246e-17
66;des;False;True;1;False;0.1378094130115029
66;des;False;True;1;True;0.006101429659032126
66;des;False;True;2;False;0.06505981524736587
66;des;False;True;2;True;0.01656705670776132
66;des;False;True;3;False;0.006409515881931916
66;des;False;True;3;True;0.01281903176386383
66;des;False;True;4;False;0.006409515881931916
66;des;False;True;4;True;0.01281903176386383
66;des;False;True;5;False;0.006409515881931916
66;des;False;True;5;True;0.01281903176386383
66;des;False;True;6;False;0.006409515881931916
66;des;False;True;6;True;0.01281903176386383
66;des;False;True;7;False;0.006409515881931916
66;des;False;True;7;True;0.01281903176386383
66;none;False;False;0;False;3.247612856940129e-17
66;none;False;False;0;True;3.8126794961939995e-17
66;none;False;False;1;False;0.2699872595078954
66;none;False;False;1;True;0.10959846153009917
66;none;False;False;2;False;0.26600540212482754
66;none;False;False;2;True;0.2393295000400334
66;none;False;False;3;False;0.195872927236073
66;none;False;False;3;True;0.2547153319253401
66;none;False;False;4;False;0.195872927236073
66;none;False;False;4;True;0.2547153319253401
66;none;False;False;5;False;0.195872927236073
66;none;False;False;5;True;0.2547153319253401
66;none;False;False;6;False;0.195872927236073
66;none;False;False;6;True;0.2547153319253401
66;none;False;False;7;False;0.195872927236073
66;none;False;False;7;True;0.2547153319253401
66;none;False;True;0;False;6.6244613357558955e-18
66;none;False;True;0;True;1.1644652157629625e-17
66;none;False;True;1;False;0.07406141365686414
66;none;False;True;1;True;0.009547175604674607
66;none;False;True;2;False;0.19295464514261793
66;none;False;True;2;True;0.008281302177757993
66;none;False;True;3;False;0.003248312086375699
66;none;False;True;3;True;0.005785537967951321
66;none;False;True;4;False;0.003248312086375699
66;none;False;True;4;True;0.005785537967951321
66;none;False;True;5;False;0.003248312086375699
66;none;False;True;5;True;0.005785537967951321
66;none;False;True;6;False;0.003248312086375699
66;none;False;True;6;True;0.005785537967951321
66;none;False;True;7;False;0.003248312086375699
66;none;False;True;7;True;0.005785537967951321
66;uni;False;False;0;False;-1.9467931831070612e-17
66;uni;False;False;0;True;1.7827697529840315e-17
66;uni;False;False;1;False;0.05767252066123635
66;uni;False;False;1;True;0.02760750661678208
66;uni;False;False;2;False;0.05373116592033085
66;uni;False;False;2;True;0.05652978406320685
66;uni;False;False;3;False;0.03647916148691416
66;uni;False;False;3;True;0.17248856239245175
66;uni;False;False;4;False;0.03647916148691416
66;uni;False;False;4;True;0.17248856239245175
66;uni;False;False;5;False;0.03647916148691416
66;uni;False;False;5;True;0.17248856239245175
66;uni;False;False;6;False;0.03647916148691416
66;uni;False;False;6;True;0.17248856239245175
66;uni;False;False;7;False;0.03647916148691416
66;uni;False;False;7;True;0.17248856239245175
66;uni;False;True;0;False;-3.818960819640695e-17
66;uni;False;True;0;True;5.135228712336956e-18
66;uni;False;True;1;False;0.02598201372753863
66;uni;False;True;1;True;0.012107472821401555
66;uni;False;True;2;False;0.07577779642588466
66;uni;False;True;2;True;0.009862069096186254
66;uni;False;True;3;False;-9.217125864228185e-17
66;uni;False;True;3;True;0.008343629674079749
66;uni;False;True;4;False;-9.217125864228185e-17
66;uni;False;True;4;True;0.008343629674079749
66;uni;False;True;5;False;-9.217125864228185e-17
66;uni;False;True;5;True;0.008343629674079749
66;uni;False;True;6;False;-9.217125864228185e-17
66;uni;False;True;6;True;0.008343629674079749
66;uni;False;True;7;False;-9.217125864228185e-17
66;uni;False;True;7;True;0.008343629674079749
67;dec;False;False;0;False;1.1483528695739767e-16
67;dec;False;False;0;True;2.3612963771669996e-17
67;dec;False;False;1;False;0.1576668932149271
67;dec;False;False;1;True;0.05894932078475498
67;dec;False;False;2;False;0.2403927860258921
67;dec;False;False;2;True;0.0974186130736098
67;dec;False;False;3;False;0.32015030930694566
67;dec;False;False;3;True;0.15125663362641206
67;dec;False;False;4;False;0.32015030930694566
67;dec;False;False;4;True;0.15125663362641206
67;dec;False;False;5;False;0.32015030930694566
67;dec;False;False;5;True;0.15125663362641206
67;dec;False;False;6;False;0.32015030930694566
67;dec;False;False;6;True;0.15125663362641206
67;dec;False;False;7;False;0.32015030930694566
67;dec;False;False;7;True;0.15125663362641206
67;dec;False;True;0;False;-6.498256943802316e-18
67;dec;False;True;0;True;-1.659113227809171e-17
67;dec;False;True;1;False;0.020987741824519193
67;dec;False;True;1;True;0.009826477309960977
67;dec;False;True;2;False;0.08113643516346496
67;dec;False;True;2;True;0.017208073045490255
67;dec;False;True;3;False;0.19494520148035913
67;dec;False;True;3;True;0.018780986331582816
67;dec;False;True;4;False;0.19494520148035913
67;dec;False;True;4;True;0.018780986331582816
67;dec;False;True;5;False;0.19494520148035913
67;dec;False;True;5;True;0.018780986331582816
67;dec;False;True;6;False;0.19494520148035913
67;dec;False;True;6;True;0.018780986331582816
67;dec;False;True;7;False;0.19494520148035913
67;dec;False;True;7;True;0.018780986331582816
67;des;False;False;0;False;6.795120489425004e-17
67;des;False;False;0;True;-9.617249988489285e-18
67;des;False;False;1;False;0.16038019618339755
67;des;False;False;1;True;0.06473402872958721
67;des;False;False;2;False;0.2912356213783895
67;des;False;False;2;True;0.14486697691651435
67;des;False;False;3;False;0.5324990079156314
67;des;False;False;3;True;0.22220883923825618
67;des;False;False;4;False;0.5324990079156314
67;des;False;False;4;True;0.22220883923825618
67;des;False;False;5;False;0.5324990079156314
67;des;False;False;5;True;0.22220883923825618
67;des;False;False;6;False;0.5324990079156314
67;des;False;False;6;True;0.22220883923825618
67;des;False;False;7;False;0.5324990079156314
67;des;False;False;7;True;0.22220883923825618
67;des;False;True;0;False;8.314148744932987e-19
67;des;False;True;0;True;3.0515673916604246e-17
67;des;False;True;1;False;0.1378094130115029
67;des;False;True;1;True;0.006101429659032126
67;des;False;True;2;False;0.06505981524736587
67;des;False;True;2;True;0.01656705670776132
67;des;False;True;3;False;0.006409515881931916
67;des;False;True;3;True;0.01281903176386383
67;des;False;True;4;False;0.006409515881931916
67;des;False;True;4;True;0.01281903176386383
67;des;False;True;5;False;0.006409515881931916
67;des;False;True;5;True;0.01281903176386383
67;des;False;True;6;False;0.006409515881931916
67;des;False;True;6;True;0.01281903176386383
67;des;False;True;7;False;0.006409515881931916
67;des;False;True;7;True;0.01281903176386383
67;none;False;False;0;False;3.247612856940129e-17
67;none;False;False;0;True;3.8126794961939995e-17
67;none;False;False;1;False;0.2699872595078954
67;none;False;False;1;True;0.10959846153009917
67;none;False;False;2;False;0.26600540212482754
67;none;False;False;2;True;0.2393295000400334
67;none;False;False;3;False;0.195872927236073
67;none;False;False;3;True;0.2547153319253401
67;none;False;False;4;False;0.195872927236073
67;none;False;False;4;True;0.2547153319253401
67;none;False;False;5;False;0.195872927236073
67;none;False;False;5;True;0.2547153319253401
67;none;False;False;6;False;0.195872927236073
67;none;False;False;6;True;0.2547153319253401
67;none;False;False;7;False;0.195872927236073
67;none;False;False;7;True;0.2547153319253401
67;none;False;True;0;False;6.6244613357558955e-18
67;none;False;True;0;True;1.1644652157629625e-17
67;none;False;True;1;False;0.07406141365686414
67;none;False;True;1;True;0.009547175604674607
67;none;False;True;2;False;0.19295464514261793
67;none;False;True;2;True;0.008281302177757993
67;none;False;True;3;False;0.003248312086375699
67;none;False;True;3;True;0.005785537967951321
67;none;False;True;4;False;0.003248312086375699
67;none;False;True;4;True;0.005785537967951321
67;none;False;True;5;False;0.003248312086375699
67;none;False;True;5;True;0.005785537967951321
67;none;False;True;6;False;0.003248312086375699
67;none;False;True;6;True;0.005785537967951321
67;none;False;True;7;False;0.003248312086375699
67;none;False;True;7;True;0.005785537967951321
67;uni;False;False;0;False;-1.9467931831070612e-17
67;uni;False;False;0;True;1.7827697529840315e-17
67;uni;False;False;1;False;0.05767252066123635
67;uni;False;False;1;True;0.02760750661678208
67;uni;False;False;2;False;0.05373116592033085
67;uni;False;False;2;True;0.05652978406320685
67;uni;False;False;3;False;0.03647916148691416
67;uni;False;False;3;True;0.17248856239245175
67;uni;False;False;4;False;0.03647916148691416
67;uni;False;False;4;True;0.17248856239245175
67;uni;False;False;5;False;0.03647916148691416
67;uni;False;False;5;True;0.17248856239245175
67;uni;False;False;6;False;0.03647916148691416
67;uni;False;False;6;True;0.17248856239245175
67;uni;False;False;7;False;0.03647916148691416
67;uni;False;False;7;True;0.17248856239245175
67;uni;False;True;0;False;-3.818960819640695e-17
67;uni;False;True;0;True;5.135228712336956e-18
67;uni;False;True;1;False;0.02598201372753863
67;uni;False;True;1;True;0.012107472821401555
67;uni;False;True;2;False;0.07577779642588466
67;uni;False;True;2;True;0.009862069096186254
67;uni;False;True;3;False;-9.217125864228185e-17
67;uni;False;True;3;True;0.008343629674079749
67;uni;False;True;4;False;-9.217125864228185e-17
67;uni;False;True;4;True;0.008343629674079749
67;uni;False;True;5;False;-9.217125864228185e-17
67;uni;False;True;5;True;0.008343629674079749
67;uni;False;True;6;False;-9.217125864228185e-17
67;uni;False;True;6;True;0.008343629674079749
67;uni;False;True;7;False;-9.217125864228185e-17
67;uni;False;True;7;True;0.008343629674079749
68;dec;False;False;0;False;1.1483528695739767e-16
68;dec;False;False;0;True;2.3612963771669996e-17
68;dec;False;False;1;False;0.1576668932149271
68;dec;False;False;1;True;0.05894932078475498
68;dec;False;False;2;False;0.2403927860258921
68;dec;False;False;2;True;0.0974186130736098
68;dec;False;False;3;False;0.32015030930694566
68;dec;False;False;3;True;0.15125663362641206
68;dec;False;False;4;False;0.32015030930694566
68;dec;False;False;4;True;0.15125663362641206
68;dec;False;False;5;False;0.32015030930694566
68;dec;False;False;5;True;0.15125663362641206
68;dec;False;False;6;False;0.32015030930694566
68;dec;False;False;6;True;0.15125663362641206
68;dec;False;False;7;False;0.32015030930694566
68;dec;False;False;7;True;0.15125663362641206
68;dec;False;True;0;False;-6.498256943802316e-18
68;dec;False;True;0;True;-1.659113227809171e-17
68;dec;False;True;1;False;0.020987741824519193
68;dec;False;True;1;True;0.009826477309960977
68;dec;False;True;2;False;0.08113643516346496
68;dec;False;True;2;True;0.017208073045490255
68;dec;False;True;3;False;0.19494520148035913
68;dec;False;True;3;True;0.018780986331582816
68;dec;False;True;4;False;0.19494520148035913
68;dec;False;True;4;True;0.018780986331582816
68;dec;False;True;5;False;0.19494520148035913
68;dec;False;True;5;True;0.018780986331582816
68;dec;False;True;6;False;0.19494520148035913
68;dec;False;True;6;True;0.018780986331582816
68;dec;False;True;7;False;0.19494520148035913
68;dec;False;True;7;True;0.018780986331582816
68;des;False;False;0;False;6.795120489425004e-17
68;des;False;False;0;True;-9.617249988489285e-18
68;des;False;False;1;False;0.16038019618339755
68;des;False;False;1;True;0.06473402872958721
68;des;False;False;2;False;0.2912356213783895
68;des;False;False;2;True;0.14486697691651435
68;des;False;False;3;False;0.5324990079156314
68;des;False;False;3;True;0.22220883923825618
68;des;False;False;4;False;0.5324990079156314
68;des;False;False;4;True;0.22220883923825618
68;des;False;False;5;False;0.5324990079156314
68;des;False;False;5;True;0.22220883923825618
68;des;False;False;6;False;0.5324990079156314
68;des;False;False;6;True;0.22220883923825618
68;des;False;False;7;False;0.5324990079156314
68;des;False;False;7;True;0.22220883923825618
68;des;False;True;0;False;8.314148744932987e-19
68;des;False;True;0;True;3.0515673916604246e-17
68;des;False;True;1;False;0.1378094130115029
68;des;False;True;1;True;0.006101429659032126
68;des;False;True;2;False;0.06505981524736587
68;des;False;True;2;True;0.01656705670776132
68;des;False;True;3;False;0.006409515881931916
68;des;False;True;3;True;0.01281903176386383
68;des;False;True;4;False;0.006409515881931916
68;des;False;True;4;True;0.01281903176386383
68;des;False;True;5;False;0.006409515881931916
68;des;False;True;5;True;0.01281903176386383
68;des;False;True;6;False;0.006409515881931916
68;des;False;True;6;True;0.01281903176386383
68;des;False;True;7;False;0.006409515881931916
68;des;False;True;7;True;0.01281903176386383
68;none;False;False;0;False;3.247612856940129e-17
68;none;False;False;0;True;3.8126794961939995e-17
68;none;False;False;1;False;0.2699872595078954
68;none;False;False;1;True;0.10959846153009917
68;none;False;False;2;False;0.26600540212482754
68;none;False;False;2;True;0.2393295000400334
68;none;False;False;3;False;0.195872927236073
68;none;False;False;3;True;0.2547153319253401
68;none;False;False;4;False;0.195872927236073
68;none;False;False;4;True;0.2547153319253401
68;none;False;False;5;False;0.195872927236073
68;none;False;False;5;True;0.2547153319253401
68;none;False;False;6;False;0.195872927236073
68;none;False;False;6;True;0.2547153319253401
68;none;False;False;7;False;0.195872927236073
68;none;False;False;7;True;0.2547153319253401
68;none;False;True;0;False;6.6244613357558955e-18
68;none;False;True;0;True;1.1644652157629625e-17
68;none;False;True;1;False;0.07406141365686414
68;none;False;True;1;True;0.009547175604674607
68;none;False;True;2;False;0.19295464514261793
68;none;False;True;2;True;0.008281302177757993
68;none;False;True;3;False;0.003248312086375699
68;none;False;True;3;True;0.005785537967951321
68;none;False;True;4;False;0.003248312086375699
68;none;False;True;4;True;0.005785537967951321
68;none;False;True;5;False;0.003248312086375699
68;none;False;True;5;True;0.005785537967951321
68;none;False;True;6;False;0.003248312086375699
68;none;False;True;6;True;0.005785537967951321
68;none;False;True;7;False;0.003248312086375699
68;none;False;True;7;True;0.005785537967951321
68;uni;False;False;0;False;-1.9467931831070612e-17
68;uni;False;False;0;True;1.7827697529840315e-17
68;uni;False;False;1;False;0.05767252066123635
68;uni;False;False;1;True;0.02760750661678208
68;uni;False;False;2;False;0.05373116592033085
68;uni;False;False;2;True;0.05652978406320685
68;uni;False;False;3;False;0.03647916148691416
68;uni;False;False;3;True;0.17248856239245175
68;uni;False;False;4;False;0.03647916148691416
68;uni;False;False;4;True;0.17248856239245175
68;uni;False;False;5;False;0.03647916148691416
68;uni;False;False;5;True;0.17248856239245175
68;uni;False;False;6;False;0.03647916148691416
68;uni;False;False;6;True;0.17248856239245175
68;uni;False;False;7;False;0.03647916148691416
68;uni;False;False;7;True;0.17248856239245175
68;uni;False;True;0;False;-3.818960819640695e-17
68;uni;False;True;0;True;5.135228712336956e-18
68;uni;False;True;1;False;0.02598201372753863
68;uni;False;True;1;True;0.012107472821401555
68;uni;False;True;2;False;0.07577779642588466
68;uni;False;True;2;True;0.009862069096186254
68;uni;False;True;3;False;-9.217125864228185e-17
68;uni;False;True;3;True;0.008343629674079749
68;uni;False;True;4;False;-9.217125864228185e-17
68;uni;False;True;4;True;0.008343629674079749
68;uni;False;True;5;False;-9.217125864228185e-17
68;uni;False;True;5;True;0.008343629674079749
68;uni;False;True;6;False;-9.217125864228185e-17
68;uni;False;True;6;True;0.008343629674079749
68;uni;False;True;7;False;-9.217125864228185e-17
68;uni;False;True;7;True;0.008343629674079749
69;dec;False;False;0;False;1.1483528695739767e-16
69;dec;False;False;0;True;2.3612963771669996e-17
69;dec;False;False;1;False;0.1576668932149271
69;dec;False;False;1;True;0.05894932078475498
69;dec;False;False;2;False;0.2403927860258921
69;dec;False;False;2;True;0.0974186130736098
69;dec;False;False;3;False;0.32015030930694566
69;dec;False;False;3;True;0.15125663362641206
69;dec;False;False;4;False;0.32015030930694566
