,chsld,age,male,insch,educ,married,nkids,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037
11568,0.0,59,False,True,none,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11569,0.0,59,False,True,none,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11570,0.0,59,False,True,none,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11571,0.0,59,False,True,none,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11572,0.0,59,False,True,none,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11573,0.0,59,False,True,none,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11574,0.0,59,False,True,none,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11575,0.0,59,False,True,none,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11576,0.0,59,False,True,none,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11577,0.0,59,False,True,uni,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11578,0.0,59,False,True,uni,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11579,0.0,59,False,True,uni,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11580,0.0,59,False,True,uni,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11581,0.0,59,False,True,uni,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11582,0.0,59,False,True,uni,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11583,0.0,59,False,True,uni,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11584,0.0,59,False,True,uni,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11585,0.0,59,False,True,uni,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11586,0.0,59,False,True,uni,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11587,0.0,59,False,True,uni,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11588,0.0,59,False,True,uni,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11589,0.0,59,True,False,dec,False,0,6964.918348437542,5382.0461587334885,11228.08908165455,7616.96747689114,8155.54468745481,7111.395458992041,5977.911863698804,7830.498304125795,5821.450205477066,5973.506433085649,8619.687578292513,11002.969303074622,4555.296800616883,4591.402847495211,8144.0960617906285,2468.6660105481005,6111.230518580055,6313.25239583815,7438.882935180443,10926.759459772917,10254.01366605866
11590,0.0,59,True,False,dec,False,1,0.0,0.0,22.75528302795999,38.03782735770713,65.2108650857968,140.20682476317765,32.114330833239286,0.0,0.0,110.53808624240645,142.14551469821885,106.13592721756315,75.30082376912792,3.0935555403186665,177.01938800579947,599.0266285374292,657.8895242958897,332.5143930237695,125.86464656606434,302.6260193180517,247.57575768541855
11591,0.0,59,True,False,dec,False,2,0.0,0.0,0.0,59.635576789625595,187.6142843164817,0.0,0.0,782.4909914364009,27.326839652208065,54.992100250807674,51.634715023182885,76.92187637786355,124.57406160630943,59.85297422859316,48.661999721538564,68.29185031799979,115.83053442201799,186.17595035326914,128.9113781473597,83.228609266193,89.91608441614859
11592,0.0,59,True,False,dec,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.976165247141887,393.39810383933775,0.0,0.8927583479454725,0.8884615353525404,0.0,0.9041371170122652,0.0,0.0,28.99632646993204
11593,0.0,59,True,False,dec,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11594,0.0,59,True,False,dec,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11595,0.0,59,True,False,dec,True,0,20446.7668224814,17849.225331362806,7732.828005763105,14467.698380652875,13981.202378544442,14282.329877753524,13010.67700272431,7257.9212031163925,13020.467191819895,9520.578268261706,15064.302286590071,8016.067859830449,7147.734215544482,6591.539003528007,11152.368299673157,2986.7128872452117,9096.089962511209,8542.711713981113,9974.684530052176,14964.798781392576,12816.748680051724
11596,0.0,59,True,False,dec,True,1,408.22115232627436,0.0,1333.9432127071696,405.2532934451762,697.5575726071005,1072.8826044167372,227.49928618993656,19.210089806130952,1.706371429371586,602.4502278623678,678.5188788311511,238.02100480792095,230.94043899934155,74.46318899161409,475.3118891816581,1648.650329444499,2087.2529181079854,962.8109384987907,406.57385458253617,997.8379615739664,570.4087382936412
11597,0.0,59,True,False,dec,True,2,476.3932731918946,0.0,0.0,536.7201911066303,1219.4928480571311,0.0,2.289000176411736,3872.831721440471,369.39227530753664,329.91443010073004,422.59042450849984,378.28045699738783,723.5098935325642,469.28637626699583,472.45876169250505,413.9436531798268,535.492627161334,411.80460881987017,467.8070488177663,538.5070888281848,479.9671255729784
11598,0.0,59,True,False,dec,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00956232933747,1184.4933772818174,1.7669189296562244,3.5419148874579838,0.8958070105465936,1.7919721244368865,3.6073483613817965,6.2522146437680135,25.656995531683286,4.549487891988641
11599,0.0,59,True,False,dec,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.072723086201876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11600,0.0,59,True,False,dec,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11601,0.0,59,True,False,des,False,0,5399.394287130618,6264.0158301769925,3833.1181255354622,5873.1909761155775,4809.177122695684,3953.636695301964,4727.912782287571,7358.977917975304,5348.260282178257,5505.29111442692,4877.193372378164,3091.1337367765864,3337.1162127015086,5592.102707981108,3182.6188592866088,10547.798482283406,7685.218011379548,5020.4067460302895,6363.462913517258,3391.896322601415,3491.115265487438
11602,0.0,59,True,False,des,False,1,0.0,0.0,0.0,46.04296334117939,18.733045030087432,38.4775590346708,0.0,0.0,8.17089395987548,159.45030651260862,1.807630822751916,85.73030999606188,2.3174651383005482,464.73047032449136,26.52206858623476,180.4445810356961,15.51944518851842,102.7040637741585,23.971311306011486,60.75681323638442,44.856028906257706
11603,0.0,59,True,False,des,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0176002314538,0.0,0.0,0.0,63.875386226861465,0.0,0.0,0.0,5.5592480193835305,2.1626472617154504,55.14333545665652,2.335888154320493
11604,0.0,59,True,False,des,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.417884576472073,2.597020972558729,0.5994517301561143,0.3104683355797636,0.3138410417087064
11605,0.0,59,True,False,des,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11606,0.0,59,True,False,des,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11607,0.0,59,True,False,des,True,0,4027.0245682762843,6810.699418273592,10183.113162004085,11848.407141711785,9935.148486061169,8885.649709672341,7669.31217315839,6606.912604130837,9548.788889093028,10173.635869154548,5417.510658306193,4117.760043468812,4650.883840958965,7192.473060036104,2277.402742090868,10338.178255191995,8557.540159684188,5940.847788538877,6231.9505950539515,6221.6462688151905,4016.800869032418
11608,0.0,59,True,False,des,True,1,0.0,0.0,0.0,505.1831788764409,178.81542983265274,241.90233824691725,0.0,0.0,27.56446155138716,323.24444197340136,26.292811967300604,294.62905912943444,16.155083065544396,1374.6715112261115,52.42734487976641,569.1514253830586,338.08211665205437,209.75002198681364,51.67181622814368,794.9417707021391,197.75012888564896
11609,0.0,59,True,False,des,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.756446155138716,1743.146772791994,8.545163889372695,0.0,2.5525702972585744,81.26029693935652,18.76810833510965,14.320345313665273,29.0427298546006,23.697816374598414,3.9982043308381394,16.625276406141992,25.261744646657906
11610,0.0,59,True,False,des,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.36549947984022,0.0,0.0,0.0,0.0,0.0,0.0,3.62682686470811,2.597020972558729,0.0,0.0,2.9553030100875777
11611,0.0,59,True,False,des,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3009323598806452,0.0
11612,0.0,59,True,False,des,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11613,0.0,59,True,False,none,False,0,6140.360315110512,4521.294517877801,4634.079286721258,2699.1814215412514,2745.5264329702386,2791.9046293981182,7047.067804168598,5838.047715314339,7453.608648181863,3839.2873736301567,1935.9977153116117,2348.104404814363,4493.731725436142,5906.321055087447,3142.840898901632,3737.132584541145,4563.963272643679,1737.7784151907358,4736.2086885587405,4789.312727276662,4850.0774562075785
11614,0.0,59,True,False,none,False,1,0.0,0.0,7.967449234585446,0.0,0.0,0.0,8.438552889159682,3.880826223460799,0.0,0.0,0.0,76.04515615934278,92.73219198330162,476.71255164262703,22.145780414198246,2.01637046083218,24.03827108004212,38.38721625063371,216.4496452119199,29.000919503528262,52.03903126458562
11615,0.0,59,True,False,none,False,2,0.0,0.0,0.0,0.0,0.0,0.0,735.4865044446542,0.0,122.0711868704289,0.0,0.0,433.4941268986692,0.0,225.48098480491683,0.0,0.0,0.0,2.3535502563813484,46.66103462783078,0.0,0.0
11616,0.0,59,True,False,none,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.826392028971412,0.0,5.533543008739024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11617,0.0,59,True,False,none,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11618,0.0,59,True,False,none,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11619,0.0,59,True,False,none,True,0,9339.580558589987,7682.822275521967,5928.433267239457,9666.819546108596,4846.465816496106,1745.0156102647325,7020.276879803537,9653.125357720686,7450.1446620542065,4406.858954139801,2235.376210565748,3465.965145995815,3971.3271597987896,6889.163736226823,2351.20711811508,2274.982734096389,2718.0313152655376,1173.0016503200816,4949.335929816629,2947.457605961387,3077.098668358583
11620,0.0,59,True,False,none,True,1,0.0,0.0,108.01009001282377,0.0,1.4546493299878502,0.16876122383627548,108.60793374347624,36.75142433617377,43.414026943434784,0.0,2.4238686032355248,84.76179461238998,280.71555979588373,215.15460926892348,97.10072950840772,71.10792155751031,89.74287869882393,39.64514828421685,471.7492267439279,316.94680801286813,143.9425303065482
11621,0.0,59,True,False,none,True,2,0.0,0.0,0.0,0.0,0.0,0.0,2578.404959910001,2.212070947372656,421.0799650326191,0.0,0.0,1235.525055825598,41.815131843249006,374.1023643545925,10.45609791439599,0.0,0.0,4.747678965458928,26.72217842122468,0.0,0.0
11622,0.0,59,True,False,none,True,3,0.0,0.0,0.0,0.0,0.0,0.0,367.7432522223272,0.0,40.69039562347629,0.0,0.0,185.52079159646428,0.0,11.023514812684825,0.0,0.0,0.0,0.0,46.62677542472664,0.0,0.0
11623,0.0,59,True,False,none,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.652784057942824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11624,0.0,59,True,False,none,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11625,0.0,59,True,False,uni,False,0,961.7138479257152,3899.50322150627,6580.307022319723,1001.770238575999,4903.23261961758,8171.182192439087,4362.836841551818,4372.23247339481,2963.109457862142,3305.280959541347,5692.845742429306,5210.800577452519,5082.257410888095,3562.5262304874486,7065.432739633708,6001.657242945205,2894.200622174303,8975.19091143088,4818.97856219588,3568.4226719798075,5759.486127892683
11626,0.0,59,True,False,uni,False,1,0.0,104.97775133545325,26.847513763233447,123.78411614711472,74.64834610474234,0.0,131.32711459890612,8.072118544798464,1.7180752320902286,1.7543703157326067,78.06540294440241,910.5172178096013,277.72001267513747,2.594477700985288,267.15629750682604,84.7717980172367,91.89824501463129,48.813609603900794,257.72226887973943,120.0625463482838,77.76754665475968
11627,0.0,59,True,False,uni,False,2,0.0,0.0,0.0,20.576960279663602,0.0,0.0,4.953806351935845,0.232849573407648,0.08313369062463423,9.649744487986696,0.23321745279089384,64.36137010829306,0.16971974010857713,0.3129051431208563,32.666447549774595,3.1197697852195576,14.452499871177595,6.011492827495135,26.145986324330288,0.11707241200357635,12.209879097509935
11628,0.0,59,True,False,uni,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1727228085803967,0.0,0.0,4.376288172036523,0.0,5.1450334592370845,0.048140384267986634,2.0212929831439177,0.0,0.0
11629,0.0,59,True,False,uni,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17129601552067095,0.0,0.0
11630,0.0,59,True,False,uni,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11631,0.0,59,True,False,uni,True,0,9279.52416639884,6587.230296121502,10974.12276208369,7207.147495133245,10280.077773528044,14912.821810005851,8318.933778590841,7374.896872755588,4724.923171773876,7764.863632569977,5907.971774243278,5780.24721387898,14616.203589692044,9206.928988188896,10416.962647675404,9808.96180847717,6468.288920277904,16141.063624530701,8159.31609091713,7708.270725325347,12365.647216639329
11632,0.0,59,True,False,uni,True,1,0.0,4518.98731455174,778.57789913377,1863.2625573342386,717.4259536996173,0.23626571337078564,1048.9087077043746,93.02340457635536,24.037088720863103,26.519122343144303,674.7116440273676,3622.4649655636767,1079.8552833158699,109.84605377875631,1788.7643758563547,247.50079280358025,374.55178660822577,197.2296333439542,987.755028352292,426.5274400047077,525.3276606262017
11633,0.0,59,True,False,uni,True,2,257.2685989809721,0.0,0.0,391.2845997827416,0.0,0.0,51.69040696882024,11.797711719320828,11.485090295049787,4.036940969985364,34.9532063500222,526.3112321025168,11.969069819601922,3.823788100392825,226.95097591713292,47.136928798513786,75.22001427849291,16.545517013521767,239.11269982265526,39.67317673111491,20.35828432291173
11634,0.0,59,True,False,uni,True,3,0.0,0.0,0.0,20.576960279663602,0.0,0.0,0.0,0.0,0.0,0.0,0.5505840588067056,17.600262317072307,0.056484106379380485,0.0,13.321043388084302,0.26789239778017465,18.269674701943355,3.2105860674505005,12.587225888774931,0.058870303000757664,0.0
11635,0.0,59,True,False,uni,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.601147479520496,0.0,0.0,0.0,0.0,0.0,0.0,1.06203529622816,0.0,0.0
11636,0.0,59,True,False,uni,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11637,0.0,59,True,True,dec,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11638,0.0,59,True,True,dec,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11639,0.0,59,True,True,dec,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11640,0.0,59,True,True,dec,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11641,0.0,59,True,True,dec,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11642,0.0,59,True,True,dec,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11643,0.0,59,True,True,dec,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11644,0.0,59,True,True,dec,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11645,0.0,59,True,True,dec,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11646,0.0,59,True,True,dec,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11647,0.0,59,True,True,dec,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11648,0.0,59,True,True,dec,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11649,0.0,59,True,True,des,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11650,0.0,59,True,True,des,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11651,0.0,59,True,True,des,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11652,0.0,59,True,True,des,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11653,0.0,59,True,True,des,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11654,0.0,59,True,True,des,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11655,0.0,59,True,True,des,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11656,0.0,59,True,True,des,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11657,0.0,59,True,True,des,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11658,0.0,59,True,True,des,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11659,0.0,59,True,True,des,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11660,0.0,59,True,True,des,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11661,0.0,59,True,True,none,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11662,0.0,59,True,True,none,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11663,0.0,59,True,True,none,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11664,0.0,59,True,True,none,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11665,0.0,59,True,True,none,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11666,0.0,59,True,True,none,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11667,0.0,59,True,True,none,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11668,0.0,59,True,True,none,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11669,0.0,59,True,True,none,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11670,0.0,59,True,True,none,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11671,0.0,59,True,True,none,True,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11672,0.0,59,True,True,none,True,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11673,0.0,59,True,True,uni,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11674,0.0,59,True,True,uni,False,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11675,0.0,59,True,True,uni,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11676,0.0,59,True,True,uni,False,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11677,0.0,59,True,True,uni,False,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11678,0.0,59,True,True,uni,False,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11679,0.0,59,True,True,uni,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11680,0.0,59,True,True,uni,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11681,0.0,59,True,True,uni,True,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11682,0.0,59,True,True,uni,True,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
