age;male;Drugs;Hospitals;Other Institutions;Other Professionals;Physicians;Total
42;False;-0.007022371764864498;0.005651927947162684;0.0829003317881241;0.17067593619233137;0.0431081049738275;0.02728676873755566
42;True;-0.008053193794107794;0.009503103566407567;0.08146609672980318;0.12060479637709819;0.03758516438149643;0.025555046460008404
43;False;-0.0067595295289288974;0.0034584063892602827;0.06845087829241601;0.1737467530552159;0.042135415677931526;0.025987232681540365
43;True;-0.007131842954120647;0.009169699441209324;0.08249845079887436;0.12089265055850955;0.03820238026683164;0.025668680950329384
44;False;-0.006496687292993296;0.0012648848313578827;0.05400142479670794;0.17681756991810044;0.041162726382035546;0.02468769662552507
44;True;-0.006210492114133503;0.008836295316011078;0.08353080486794555;0.12118050473992088;0.038819596152166846;0.025782315440650364
45;False;-0.006233845057057695;-0.0009286367265445173;0.03955197130099987;0.17988838678098495;0.040190037086139566;0.023388160569509778
45;True;-0.005289141274146357;0.008502891190812835;0.08456315893701673;0.12146835892133225;0.03943681203750206;0.025895949930971343
46;False;-0.006818988176550188;0.0008808230778069148;0.041746099978168555;0.178526844041149;0.040695878194479895;0.02402256727499478
46;True;-0.0035634004466420614;0.007669547713705862;0.08415290820481082;0.12265544355015541;0.03952846845568482;0.025660175784662786
47;False;-0.007404131296042681;0.002690282882158347;0.043940228655337234;0.17716530130131306;0.04120171930282023;0.02465697398047978
47;True;-0.0018376596191377655;0.0068362042365988866;0.08374265747260491;0.12384252817897855;0.03962012487386758;0.025424401638354237
48;False;-0.007989274415535173;0.004499742686509779;0.04613435733250592;0.1758037585614771;0.04170756041116056;0.025291380685964787
48;True;-0.00011191879163346789;0.006002860759491914;0.083332406740399;0.1250296128078017;0.039711781292050344;0.02518862749204568
49;False;-0.008574417535027665;0.006309202490861211;0.0483284860096746;0.17444221582164116;0.0422134015195009;0.025925787391449788
49;True;0.001613822035870828;0.0051695172823849386;0.0829221560081931;0.12621669743662484;0.039803437710233106;0.02495285334573713
50;False;-0.00915956065452016;0.008118662295212643;0.050522614686843284;0.1730806730818052;0.04271924262784123;0.02656019409693479
50;True;0.003339562863375124;0.004336173805277966;0.08251190527598719;0.127403782065448;0.03989509412841587;0.024717079199428574
51;False;-0.011461160130178893;0.008776030495278897;0.05123697205496941;0.171607473896453;0.041731840980720886;0.02597261091072748
51;True;0.0022085471570553756;0.0037997313508942084;0.0781897662434932;0.12612354032317125;0.038734266795224306;0.02349416473089873
52;False;-0.013;0.009433398695345154;0.051951329423095535;0.17013427471110082;0.040744439333600536;0.02538502772452017
52;True;0.0010775314507356255;0.003263288896510454;0.07386762721099921;0.12484329858089448;0.037573439462032746;0.022271250262368883
53;False;-0.013;0.010090766895411407;0.052665686791221675;0.16866107552574866;0.039757037686480194;0.02479744453831287
53;True;-5.3484255584122786e-05;0.002726846442126696;0.06954548817850523;0.12356305683861772;0.036412612128841185;0.021048335793839038
54;False;-0.013;0.010748135095477665;0.0533800441593478;0.16718787634039647;0.038769636039359845;0.02420986135210556
54;True;-0.0011844999619038728;0.00219040398774294;0.06522334914601123;0.12228281509634094;0.035251784795649624;0.019825421325309192
55;False;-0.013;0.011405503295543918;0.054094401527473926;0.1657146771550443;0.0377822343922395;0.02362227816589825
55;True;-0.002315515668223621;0.0016539615333591839;0.06090121011351725;0.12100257335406418;0.03409095746245806;0.018602506856779347
56;False;-0.013;0.010211232870462916;0.054743471652329526;0.16785600182799512;0.03748599301790606;0.022679850736182762
56;True;-0.003704970764468218;0.0024976473202196984;0.058952760711847796;0.12043625039634416;0.03405235691472263;0.018421897982196213
57;False;-0.013;0.009016962445381917;0.055392541777185125;0.16999732650094596;0.037189751643572626;0.021737423306467274
57;True;-0.005094425860712813;0.003341333107080213;0.05700431131017834;0.11986992743862417;0.0340137563669872;0.01824128910761308
58;False;-0.013;0.007822692020300915;0.056041611902040725;0.17213865117389676;0.036893510269239184;0.020794995876751793
58;True;-0.00648388095695741;0.004185018893940731;0.055055861908508905;0.11930360448090414;0.03397515581925176;0.018060680233029945
59;False;-0.013;0.006628421595219916;0.056690682026896325;0.1742799758468476;0.03659726889490575;0.019852568447036305
59;True;-0.007873336053202007;0.005028704680801245;0.05310741250683945;0.11873728152318415;0.033936555271516324;0.017880071358446818
60;False;-0.013;0.005434151170138913;0.057339752151751924;0.17642130051979843;0.03630102752057231;0.018910141017320817
60;True;-0.009262791149446602;0.00587239046766176;0.05115896310517;0.11817095856546413;0.03389795472378089;0.017699462483863684
61;False;-0.013;0.0024996859019832743;0.04941072772485947;0.1789663625166735;0.0366552719168637;0.01680742373429419
61;True;-0.010489858959046737;0.0030447858541381555;0.04476709940037543;0.12219256535056709;0.03445416253185693;0.015447134377253703
62;False;-0.013;-0.0004347793661723647;0.04148170329796702;0.18151142451354857;0.03700951631315509;0.014704706451267568
62;True;-0.011716926768646873;0.00021718124061455117;0.03837523569558087;0.12621417213567004;0.03501037033993296;0.013194806270643724
63;False;-0.013;-0.0033692446343280055;0.033552678871074576;0.18405648651042367;0.037363760709446484;0.012601989168240948
63;True;-0.012943994578247008;-0.002610423372909053;0.031983371990786304;0.13023577892077304;0.035566578148009;0.010942478164033742
64;False;-0.013;-0.0063037099024836445;0.025623654444182124;0.18660154850729874;0.037718005105737876;0.010499271885214325
64;True;-0.013;-0.005438027986432658;0.025591508285991743;0.134257385705876;0.036122785956085035;0.008690150057423763
65;False;-0.013;-0.009238175170639283;0.017694630017289673;0.1891466105041738;0.03807224950202927;0.008396554602187701
65;True;-0.013;-0.008265632599956262;0.019199644581197176;0.13827899249097897;0.036678993764161075;0.006437821950813783
66;False;-0.013;-0.00898056219029911;0.01650433157269794;0.1876579622899633;0.03770555117011568;0.008094252452666052
66;True;-0.013;-0.009199903891584081;0.015606148940153853;0.13498850971469328;0.03584897303953069;0.005196127553589882
67;False;-0.013;-0.00872294920995894;0.01531403312810621;0.1861693140757528;0.0373388528382021;0.0077919503031444026
67;True;-0.013;-0.010134175183211901;0.012012653299110531;0.13169802693840763;0.0350189523149003;0.003954433156365978
68;False;-0.013;-0.008465336229618769;0.014123734683514478;0.18468066586154228;0.03697215450628852;0.007489648153622753
68;True;-0.013;-0.01106844647483972;0.008419157658067214;0.12840754416212194;0.034188931590269915;0.0027127387591420766
69;False;-0.013;-0.008207723249278598;0.012933436238922747;0.18319201764733178;0.03660545617437493;0.007187346004101104
69;True;-0.013;-0.01200271776646754;0.004825662017023892;0.12511706138583628;0.033358910865639524;0.0014710443619181737
70;False;-0.013;-0.007950110268938425;0.011743137794331017;0.18170336943312126;0.03623875784246135;0.0068850438545794545
70;True;-0.013;-0.01293698905809536;0.0012321663759805711;0.12182657860955061;0.03252889014100914;0.00022934996469427087
71;False;-0.013;-0.007067198856984202;0.011164824289785437;0.18144825186192837;0.03683808668928682;0.00714598136138477
71;True;-0.013;-0.013;0.00015367019230238047;0.12389360936091771;0.03340986060955381;-9.995721620642377e-05
72;False;-0.013;-0.006184287445029978;0.010586510785239858;0.18119313429073547;0.037437415536112295;0.0074069188681900825
72;True;-0.013;-0.013;-0.0009248259913758102;0.12596064011228478;0.03429083107809849;-0.00042926439710712014
73;False;-0.013;-0.005301376033075754;0.010008197280694275;0.18093801671954257;0.038036744382937776;0.007667856374995398
73;True;-0.013;-0.013;-0.002003322175053999;0.12802767086365188;0.03517180154664316;-0.0007585715780078148
74;False;-0.013;-0.004418464621121531;0.009429883776148696;0.18068289914834967;0.03863607322976325;0.00792879388180071
74;True;-0.013;-0.013;-0.00308181835873219;0.13009470161501896;0.036052772015187834;-0.0010878787589085111
75;False;-0.013;-0.003535553209167307;0.008851570271603116;0.18042778157715678;0.039235402076588724;0.008189731388606026
75;True;-0.013;-0.013;-0.0041603145424103805;0.13216173236638606;0.036933742483732504;-0.0014171859398092058
76;False;-0.013;-0.00347946561880713;0.008391363328914539;0.174816165005017;0.04104643316652278;0.008218411244495216
76;True;-0.013;-0.010313523299464056;-0.0038432676187681297;0.12964035927314843;0.03852466606486668;0.000464019309198517
77;False;-0.013;-0.0034233780284469544;0.007931156386225957;0.16920454843287722;0.04285746425645684;0.008247091100384409
77;True;-0.013;-0.006757000069988927;-0.0035262206951258805;0.1271189861799108;0.04011558964600085;0.00234522455820624
78;False;-0.013;-0.003367290438086777;0.00747094944353738;0.16359293186073745;0.04466849534639089;0.008275770956273599
78;True;-0.013;-0.0032004768405138;-0.0032091737714836296;0.12459761308667318;0.04170651322713503;0.004226429807213961
79;False;-0.013;-0.0033112028477266017;0.0070107425008487986;0.15798131528859766;0.04647952643632495;0.008304450812162792
79;True;-0.012903614120803885;0.0003560463889613289;-0.0028921268478413805;0.12207623999343555;0.043297436808269196;0.0061076350562216854
80;False;-0.013;-0.0032551152573664244;0.006550535558160221;0.1523696987164579;0.048290557526259006;0.008333130668051981
80;True;-0.012032969312273033;0.003912569618436458;-0.0025750799241991296;0.11955486690019791;0.04488836038940337;0.007988840305229407
81;False;-0.010382180684461027;-0.0034053038478832776;-0.005291259899919153;0.1361593630342681;0.04807398070880636;0.002009011451313882
81;True;-0.00995485015574796;0.0026801718155551237;-0.013;0.1062093682745842;0.04438290919716507;0.0027593963157056863
82;False;-0.007076323062823519;-0.003555492438400131;-0.013;0.11994902735207831;0.04785740389135373;-0.004315107765424219
82;True;-0.00787673099922289;0.0014477740126737863;-0.013;0.09286386964897048;0.04387745800492676;-0.0024700476738180304
83;False;-0.0037704654411860102;-0.003705681028916984;-0.013;0.10373869166988854;0.04764082707390108;-0.01063922698216232
83;True;-0.005798611842697819;0.00021537620979245227;-0.013;0.07951837102335677;0.04337200681268846;-0.007699491663341747
84;False;-0.0004646078195485008;-0.003855869619433837;-0.013;0.08752835598769874;0.04742425025644845;-0.013
84;True;-0.0037204926861727477;-0.0010170215930888835;-0.013;0.06617287239774304;0.04286655562045016;-0.012928935652865467
85;False;0.0028412498020890086;-0.00400605820995069;-0.013;0.07131802030550895;0.047207673438995804;-0.013
85;True;-0.0016423735296476772;-0.002249419395970219;-0.013;0.05282737377212933;0.04236110442821185;-0.013
86;False;-0.0007341267876770016;-0.0002334409363063377;-0.013;-0.013;0.04735809872976681;-0.013
86;True;-0.00492175527578843;-0.0013191527005601434;-0.013;-0.013;0.04144701133454584;-0.013
87;False;-0.004309503377443012;0.003539176337338015;-0.013;-0.013;0.04750852402053782;-0.0052612669778201535
87;True;-0.008201137021929181;-0.0003888860051500676;-0.013;-0.013;0.040532918240879824;-0.008054474522859532
88;False;-0.007884879967209024;0.007311793610982364;-0.006572660717165809;-0.013;0.04765894931130882;0.003751832241089029
88;True;-0.011480518768069934;0.0005413806902600082;-0.013;-0.013;0.039618825147213814;-0.003002521963094704
89;False;-0.011460256556975034;0.011084410884626717;0.008789266287857802;-0.013;0.047809374602079825;0.012764931459998212
89;True;-0.013;0.001471647385670084;-0.005255368974488495;-0.013;0.0387047320535478;0.0020494305966701227
90;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
90;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
91;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
91;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
92;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
92;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
93;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
93;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
94;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
94;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
95;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
95;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
96;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
96;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
97;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
97;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
98;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
98;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
99;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
99;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
100;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
100;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
101;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
101;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
102;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
102;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
103;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
103;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
104;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
104;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
105;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
105;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
106;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
106;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
107;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
107;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
108;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
108;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
109;False;-0.013;0.01485702815827107;0.024151193292881415;-0.013;0.04795979989285083;0.021778030678907392
109;True;-0.013;0.0024019140810801597;0.007486217164848775;-0.013;0.03779063895988179;0.007101383156434949
