age;educ;insch;male;nkids;married;earn_c
34;des;True;True;3;False;53894.89047079918
34;des;True;True;3;True;56996.25887923651
34;des;True;True;4;False;53894.89047079918
34;des;True;True;4;True;56996.25887923651
34;des;True;True;5;False;53894.89047079918
34;des;True;True;5;True;56996.25887923651
34;des;True;True;6;False;53894.89047079918
34;des;True;True;6;True;56996.25887923651
34;des;True;True;7;False;53894.89047079918
34;des;True;True;7;True;56996.25887923651
34;none;False;False;0;False;27728.097469062293
34;none;False;False;0;True;30975.647733116224
34;none;False;False;1;False;25218.703046944014
34;none;False;False;1;True;28531.10853616329
34;none;False;False;2;False;26642.058071198484
34;none;False;False;2;True;30149.790415279746
34;none;False;False;3;False;23112.548399634346
34;none;False;False;3;True;26417.1847494635
34;none;False;False;4;False;23112.548399634346
34;none;False;False;4;True;26417.1847494635
34;none;False;False;5;False;23112.548399634346
34;none;False;False;5;True;26417.1847494635
34;none;False;False;6;False;23112.548399634346
34;none;False;False;6;True;26417.1847494635
34;none;False;False;7;False;23112.548399634346
34;none;False;False;7;True;26417.1847494635
34;none;False;True;0;False;42348.746180254886
34;none;False;True;0;True;45736.45333878207
34;none;False;True;1;False;40755.6530302732
34;none;False;True;1;True;44576.437467229596
34;none;False;True;2;False;43109.366221574994
34;none;False;True;2;True;47163.90626099391
34;none;False;True;3;False;39098.097110483526
34;none;False;True;3;True;43203.20077238509
34;none;False;True;4;False;39098.097110483526
34;none;False;True;4;True;43203.20077238509
34;none;False;True;5;False;39098.097110483526
34;none;False;True;5;True;43203.20077238509
34;none;False;True;6;False;39098.097110483526
34;none;False;True;6;True;43203.20077238509
34;none;False;True;7;False;39098.097110483526
34;none;False;True;7;True;43203.20077238509
34;none;True;False;0;False;33691.43040146956
34;none;True;False;0;True;37333.630464873015
34;none;True;False;1;False;37933.22670547166
34;none;True;False;1;True;41214.255319813914
34;none;True;False;2;False;36534.50325353893
34;none;True;False;2;True;39888.02362317441
34;none;True;False;3;False;43734.47217899711
34;none;True;False;3;True;47881.22049494921
34;none;True;False;4;False;43734.47217899711
34;none;True;False;4;True;47881.22049494921
34;none;True;False;5;False;43734.47217899711
34;none;True;False;5;True;47881.22049494921
34;none;True;False;6;False;43734.47217899711
34;none;True;False;6;True;47881.22049494921
34;none;True;False;7;False;43734.47217899711
34;none;True;False;7;True;47881.22049494921
34;none;True;True;0;False;42480.10969107498
34;none;True;True;0;True;45469.883170463094
34;none;True;True;1;False;46073.95004410481
34;none;True;True;1;True;48354.90694632878
34;none;True;True;2;False;44786.37931070952
34;none;True;True;2;True;47232.69211576361
34;none;True;True;3;False;53894.89047079918
34;none;True;True;3;True;56996.25887923651
34;none;True;True;4;False;53894.89047079918
34;none;True;True;4;True;56996.25887923651
34;none;True;True;5;False;53894.89047079918
34;none;True;True;5;True;56996.25887923651
34;none;True;True;6;False;53894.89047079918
34;none;True;True;6;True;56996.25887923651
34;none;True;True;7;False;53894.89047079918
34;none;True;True;7;True;56996.25887923651
34;uni;False;False;0;False;54345.1192759042
34;uni;False;False;0;True;63267.2472717083
34;uni;False;False;1;False;51860.24443765596
34;uni;False;False;1;True;61320.38919476871
34;uni;False;False;2;False;45680.68343772396
34;uni;False;False;2;True;54741.04873689874
34;uni;False;False;3;False;46517.73055023993
34;uni;False;False;3;True;55803.388649026085
34;uni;False;False;4;False;46517.73055023993
34;uni;False;False;4;True;55803.388649026085
34;uni;False;False;5;False;46517.73055023993
34;uni;False;False;5;True;55803.388649026085
34;uni;False;False;6;False;46517.73055023993
34;uni;False;False;6;True;55803.388649026085
34;uni;False;False;7;False;46517.73055023993
34;uni;False;False;7;True;55803.388649026085
34;uni;False;True;0;False;75559.96917228666
34;uni;False;True;0;True;84916.30708276223
34;uni;False;True;1;False;74714.957967115
34;uni;False;True;1;True;85282.2861382334
34;uni;False;True;2;False;67856.82222803599
34;uni;False;True;2;True;78497.3457922005
34;uni;False;True;3;False;69268.3708149485
34;uni;False;True;3;True;80215.43829756376
34;uni;False;True;4;False;69268.3708149485
34;uni;False;True;4;True;80215.43829756376
34;uni;False;True;5;False;69268.3708149485
34;uni;False;True;5;True;80215.43829756376
34;uni;False;True;6;False;69268.3708149485
34;uni;False;True;6;True;80215.43829756376
34;uni;False;True;7;False;69268.3708149485
34;uni;False;True;7;True;80215.43829756376
34;uni;True;False;0;False;33691.43040146956
34;uni;True;False;0;True;37333.630464873015
34;uni;True;False;1;False;37933.22670547166
34;uni;True;False;1;True;41214.255319813914
34;uni;True;False;2;False;36534.50325353893
34;uni;True;False;2;True;39888.02362317441
34;uni;True;False;3;False;43734.47217899711
34;uni;True;False;3;True;47881.22049494921
34;uni;True;False;4;False;43734.47217899711
34;uni;True;False;4;True;47881.22049494921
34;uni;True;False;5;False;43734.47217899711
34;uni;True;False;5;True;47881.22049494921
34;uni;True;False;6;False;43734.47217899711
34;uni;True;False;6;True;47881.22049494921
34;uni;True;False;7;False;43734.47217899711
34;uni;True;False;7;True;47881.22049494921
34;uni;True;True;0;False;42480.10969107498
34;uni;True;True;0;True;45469.883170463094
34;uni;True;True;1;False;46073.95004410481
34;uni;True;True;1;True;48354.90694632878
34;uni;True;True;2;False;44786.37931070952
34;uni;True;True;2;True;47232.69211576361
34;uni;True;True;3;False;53894.89047079918
34;uni;True;True;3;True;56996.25887923651
34;uni;True;True;4;False;53894.89047079918
34;uni;True;True;4;True;56996.25887923651
34;uni;True;True;5;False;53894.89047079918
34;uni;True;True;5;True;56996.25887923651
34;uni;True;True;6;False;53894.89047079918
34;uni;True;True;6;True;56996.25887923651
34;uni;True;True;7;False;53894.89047079918
34;uni;True;True;7;True;56996.25887923651
35;dec;False;False;0;False;40171.173591873696
35;dec;False;False;0;True;42095.87488236403
35;dec;False;False;1;False;41405.055364168635
35;dec;False;False;1;True;43419.28391104992
35;dec;False;False;2;False;38983.46677550548
35;dec;False;False;2;True;40882.15995837123
35;dec;False;False;3;False;38528.40239340269
35;dec;False;False;3;True;40436.754527601166
35;dec;False;False;4;False;38528.40239340269
35;dec;False;False;4;True;40436.754527601166
35;dec;False;False;5;False;38528.40239340269
35;dec;False;False;5;True;40436.754527601166
35;dec;False;False;6;False;38528.40239340269
35;dec;False;False;6;True;40436.754527601166
35;dec;False;False;7;False;38528.40239340269
35;dec;False;False;7;True;40436.754527601166
35;dec;False;True;0;False;55049.61204885015
35;dec;False;True;0;True;57471.29413808784
35;dec;False;True;1;False;57751.84807301184
35;dec;False;True;1;True;60334.65962259557
35;dec;False;True;2;False;54450.317029305486
35;dec;False;True;2;True;56888.63084394752
35;dec;False;True;3;False;54893.77875763543
35;dec;False;True;3;True;57397.121386937964
35;dec;False;True;4;False;54893.77875763543
35;dec;False;True;4;True;57397.121386937964
35;dec;False;True;5;False;54893.77875763543
35;dec;False;True;5;True;57397.121386937964
35;dec;False;True;6;False;54893.77875763543
35;dec;False;True;6;True;57397.121386937964
35;dec;False;True;7;False;54893.77875763543
35;dec;False;True;7;True;57397.121386937964
35;dec;True;False;0;False;35198.94142428645
35;dec;True;False;0;True;38721.56998734465
35;dec;True;False;1;False;39320.87464302166
35;dec;True;False;1;True;42412.455851333034
35;dec;True;False;2;False;37944.39855271223
35;dec;True;False;2;True;41127.239977505524
35;dec;True;False;3;False;45472.32148175565
35;dec;True;False;3;True;49423.21916012126
35;dec;True;False;4;False;45472.32148175565
35;dec;True;False;4;True;49423.21916012126
35;dec;True;False;5;False;45472.32148175565
35;dec;True;False;5;True;49423.21916012126
35;dec;True;False;6;False;45472.32148175565
35;dec;True;False;6;True;49423.21916012126
35;dec;True;False;7;False;45472.32148175565
35;dec;True;False;7;True;49423.21916012126
35;dec;True;True;0;False;43772.7879076347
35;dec;True;True;0;True;46514.14014907482
35;dec;True;True;1;False;47105.02684145437
35;dec;True;True;1;True;49078.91360306029
35;dec;True;True;2;False;45877.40514896728
35;dec;True;True;2;True;48032.82965955467
35;dec;True;True;3;False;55268.7008685933
35;dec;True;True;3;True;58025.72739653607
35;dec;True;True;4;False;55268.7008685933
35;dec;True;True;4;True;58025.72739653607
35;dec;True;True;5;False;55268.7008685933
35;dec;True;True;5;True;58025.72739653607
35;dec;True;True;6;False;55268.7008685933
35;dec;True;True;6;True;58025.72739653607
35;dec;True;True;7;False;55268.7008685933
35;dec;True;True;7;True;58025.72739653607
35;des;False;False;0;False;29478.490090983985
35;des;False;False;0;True;33434.68194522629
35;des;False;False;1;False;31455.373585381443
35;des;False;False;1;True;35653.024148210425
35;des;False;False;2;False;32998.815666201466
35;des;False;False;2;True;37374.521747889754
35;des;False;False;3;False;23983.30754855354
35;des;False;False;3;True;27850.29790995893
35;des;False;False;4;False;23983.30754855354
35;des;False;False;4;True;27850.29790995893
35;des;False;False;5;False;23983.30754855354
35;des;False;False;5;True;27850.29790995893
35;des;False;False;6;False;23983.30754855354
35;des;False;False;6;True;27850.29790995893
35;des;False;False;7;False;23983.30754855354
35;des;False;False;7;True;27850.29790995893
35;des;False;True;0;False;45854.538615413294
35;des;False;True;0;True;49855.90171222681
35;des;False;True;1;False;48803.58332957788
35;des;False;True;1;True;53026.81256848792
35;des;False;True;2;False;51051.04301351181
35;des;False;True;2;True;55427.36035424113
35;des;False;True;3;False;40854.4517333769
35;des;False;True;3;True;45478.11350710468
35;des;False;True;4;False;40854.4517333769
35;des;False;True;4;True;45478.11350710468
35;des;False;True;5;False;40854.4517333769
35;des;False;True;5;True;45478.11350710468
35;des;False;True;6;False;40854.4517333769
35;des;False;True;6;True;45478.11350710468
35;des;False;True;7;False;40854.4517333769
35;des;False;True;7;True;45478.11350710468
35;des;True;False;0;False;35198.94142428645
35;des;True;False;0;True;38721.56998734465
35;des;True;False;1;False;39320.87464302166
35;des;True;False;1;True;42412.455851333034
35;des;True;False;2;False;37944.39855271223
35;des;True;False;2;True;41127.239977505524
35;des;True;False;3;False;45472.32148175565
35;des;True;False;3;True;49423.21916012126
35;des;True;False;4;False;45472.32148175565
35;des;True;False;4;True;49423.21916012126
35;des;True;False;5;False;45472.32148175565
35;des;True;False;5;True;49423.21916012126
35;des;True;False;6;False;45472.32148175565
35;des;True;False;6;True;49423.21916012126
35;des;True;False;7;False;45472.32148175565
35;des;True;False;7;True;49423.21916012126
35;des;True;True;0;False;43772.7879076347
35;des;True;True;0;True;46514.14014907482
35;des;True;True;1;False;47105.02684145437
35;des;True;True;1;True;49078.91360306029
35;des;True;True;2;False;45877.40514896728
35;des;True;True;2;True;48032.82965955467
35;des;True;True;3;False;55268.7008685933
35;des;True;True;3;True;58025.72739653607
35;des;True;True;4;False;55268.7008685933
35;des;True;True;4;True;58025.72739653607
35;des;True;True;5;False;55268.7008685933
35;des;True;True;5;True;58025.72739653607
35;des;True;True;6;False;55268.7008685933
35;des;True;True;6;True;58025.72739653607
35;des;True;True;7;False;55268.7008685933
35;des;True;True;7;True;58025.72739653607
35;none;False;False;0;False;28135.12296961225
35;none;False;False;0;True;31394.189453222614
35;none;False;False;1;False;25638.189421704617
35;none;False;False;1;True;28972.327272964914
35;none;False;False;2;False;27086.36471600168
35;none;False;False;2;True;30617.33466003046
35;none;False;False;3;False;23533.589463866912
35;none;False;False;3;True;26867.484394474486
35;none;False;False;4;False;23533.589463866912
35;none;False;False;4;True;26867.484394474486
35;none;False;False;5;False;23533.589463866912
35;none;False;False;5;True;26867.484394474486
35;none;False;False;6;False;23533.589463866912
35;none;False;False;6;True;26867.484394474486
35;none;False;False;7;False;23533.589463866912
35;none;False;False;7;True;26867.484394474486
35;none;False;True;0;False;42750.06377752128
35;none;False;True;0;True;46116.76413356412
35;none;False;True;1;False;41221.13303470468
35;none;False;True;1;True;45033.69249333857
35;none;False;True;2;False;43603.57058580942
35;none;False;True;2;True;47649.715929502825
35;none;False;True;3;False;39606.222690577284
35;none;False;True;3;True;43714.33335863495
35;none;False;True;4;False;39606.222690577284
35;none;False;True;4;True;43714.33335863495
35;none;False;True;5;False;39606.222690577284
35;none;False;True;5;True;43714.33335863495
35;none;False;True;6;False;39606.222690577284
35;none;False;True;6;True;43714.33335863495
35;none;False;True;7;False;39606.222690577284
35;none;False;True;7;True;43714.33335863495
35;none;True;False;0;False;35198.94142428645
35;none;True;False;0;True;38721.56998734465
35;none;True;False;1;False;39320.87464302166
35;none;True;False;1;True;42412.455851333034
35;none;True;False;2;False;37944.39855271223
35;none;True;False;2;True;41127.239977505524
35;none;True;False;3;False;45472.32148175565
35;none;True;False;3;True;49423.21916012126
35;none;True;False;4;False;45472.32148175565
35;none;True;False;4;True;49423.21916012126
35;none;True;False;5;False;45472.32148175565
35;none;True;False;5;True;49423.21916012126
35;none;True;False;6;False;45472.32148175565
35;none;True;False;6;True;49423.21916012126
35;none;True;False;7;False;45472.32148175565
35;none;True;False;7;True;49423.21916012126
35;none;True;True;0;False;43772.7879076347
35;none;True;True;0;True;46514.14014907482
35;none;True;True;1;False;47105.02684145437
35;none;True;True;1;True;49078.91360306029
35;none;True;True;2;False;45877.40514896728
35;none;True;True;2;True;48032.82965955467
35;none;True;True;3;False;55268.7008685933
35;none;True;True;3;True;58025.72739653607
35;none;True;True;4;False;55268.7008685933
35;none;True;True;4;True;58025.72739653607
35;none;True;True;5;False;55268.7008685933
35;none;True;True;5;True;58025.72739653607
35;none;True;True;6;False;55268.7008685933
35;none;True;True;6;True;58025.72739653607
35;none;True;True;7;False;55268.7008685933
35;none;True;True;7;True;58025.72739653607
35;uni;False;False;0;False;55945.55608402017
35;uni;False;False;0;True;64920.08902459613
35;uni;False;False;1;False;53561.871363258135
35;uni;False;False;1;True;63127.879937356825
35;uni;False;False;2;False;47312.117401482945
35;uni;False;False;2;True;56512.95601976556
35;uni;False;False;3;False;48189.79860229808
35;uni;False;False;3;True;57622.52483815897
35;uni;False;False;4;False;48189.79860229808
35;uni;False;False;4;True;57622.52483815897
35;uni;False;False;5;False;48189.79860229808
35;uni;False;False;5;True;57622.52483815897
35;uni;False;False;6;False;48189.79860229808
35;uni;False;False;6;True;57622.52483815897
35;uni;False;False;7;False;48189.79860229808
35;uni;False;False;7;True;57622.52483815897
35;uni;False;True;0;False;77211.82995170882
35;uni;False;True;0;True;86492.46837754887
35;uni;False;True;1;False;76597.70611410851
35;uni;False;True;1;True;87148.95028868332
35;uni;False;True;2;False;69762.2267267073
35;uni;False;True;2;True;80440.89762533616
35;uni;False;True;3;False;71229.2859138976
35;uni;False;True;3;True;82219.85323194932
35;uni;False;True;4;False;71229.2859138976
35;uni;False;True;4;True;82219.85323194932
35;uni;False;True;5;False;71229.2859138976
35;uni;False;True;5;True;82219.85323194932
35;uni;False;True;6;False;71229.2859138976
35;uni;False;True;6;True;82219.85323194932
35;uni;False;True;7;False;71229.2859138976
35;uni;False;True;7;True;82219.85323194932
35;uni;True;False;0;False;35198.94142428645
35;uni;True;False;0;True;38721.56998734465
35;uni;True;False;1;False;39320.87464302166
35;uni;True;False;1;True;42412.455851333034
35;uni;True;False;2;False;37944.39855271223
35;uni;True;False;2;True;41127.239977505524
35;uni;True;False;3;False;45472.32148175565
35;uni;True;False;3;True;49423.21916012126
35;uni;True;False;4;False;45472.32148175565
35;uni;True;False;4;True;49423.21916012126
35;uni;True;False;5;False;45472.32148175565
35;uni;True;False;5;True;49423.21916012126
35;uni;True;False;6;False;45472.32148175565
35;uni;True;False;6;True;49423.21916012126
35;uni;True;False;7;False;45472.32148175565
35;uni;True;False;7;True;49423.21916012126
35;uni;True;True;0;False;43772.7879076347
35;uni;True;True;0;True;46514.14014907482
35;uni;True;True;1;False;47105.02684145437
35;uni;True;True;1;True;49078.91360306029
35;uni;True;True;2;False;45877.40514896728
35;uni;True;True;2;True;48032.82965955467
35;uni;True;True;3;False;55268.7008685933
35;uni;True;True;3;True;58025.72739653607
35;uni;True;True;4;False;55268.7008685933
35;uni;True;True;4;True;58025.72739653607
35;uni;True;True;5;False;55268.7008685933
35;uni;True;True;5;True;58025.72739653607
35;uni;True;True;6;False;55268.7008685933
35;uni;True;True;6;True;58025.72739653607
35;uni;True;True;7;False;55268.7008685933
35;uni;True;True;7;True;58025.72739653607
36;dec;False;False;0;False;40717.58091831007
36;dec;False;False;0;True;42662.866302524955
36;dec;False;False;1;False;41994.1902874803
36;dec;False;False;1;True;44031.30330556668
36;dec;False;False;2;False;39540.08042623271
36;dec;False;False;2;True;41460.44558862771
36;dec;False;False;3;False;39105.66675789755
36;dec;False;False;3;True;41037.22897241768
36;dec;False;False;4;False;39105.66675789755
36;dec;False;False;4;True;41037.22897241768
36;dec;False;False;5;False;39105.66675789755
36;dec;False;False;5;True;41037.22897241768
36;dec;False;False;6;False;39105.66675789755
36;dec;False;False;6;True;41037.22897241768
36;dec;False;False;7;False;39105.66675789755
36;dec;False;False;7;True;41037.22897241768
36;dec;False;True;0;False;55614.1599873937
36;dec;False;True;0;True;58053.062830521434
36;dec;False;True;1;False;58380.175905335105
36;dec;False;True;1;True;60983.089375224175
36;dec;False;True;2;False;55045.41797915459
36;dec;False;True;2;True;57502.83867515625
36;dec;False;True;3;False;55532.278421905416
36;dec;False;True;3;True;58057.12405124332
36;dec;False;True;4;False;55532.278421905416
36;dec;False;True;4;True;58057.12405124332
36;dec;False;True;5;False;55532.278421905416
36;dec;False;True;5;True;58057.12405124332
36;dec;False;True;6;False;55532.278421905416
36;dec;False;True;6;True;58057.12405124332
36;dec;False;True;7;False;55532.278421905416
36;dec;False;True;7;True;58057.12405124332
36;des;False;False;0;False;30385.739275400378
36;des;False;False;0;True;34380.294758226555
36;des;False;False;1;False;32418.671498559856
36;des;False;False;1;True;36655.95737792495
36;des;False;False;2;False;34003.76776673229
36;des;False;False;2;True;38419.53990244678
36;des;False;False;3;False;24850.487365545
36;des;False;False;3;True;28787.470527278034
36;des;False;False;4;False;24850.487365545
36;des;False;False;4;True;28787.470527278034
36;des;False;False;5;False;24850.487365545
36;des;False;False;5;True;28787.470527278034
36;des;False;False;6;False;24850.487365545
36;des;False;False;6;True;28787.470527278034
36;des;False;False;7;False;24850.487365545
36;des;False;False;7;True;28787.470527278034
36;des;False;True;0;False;46826.165689171445
36;des;False;True;0;True;50789.11816391995
36;des;False;True;1;False;49830.331243233944
36;des;False;True;1;True;54011.397376648914
36;des;False;True;2;False;52116.47156492296
36;des;False;True;2;True;56447.20068547207
36;des;False;True;3;False;41937.92298880072
36;des;False;True;3;True;46571.239818061375
36;des;False;True;4;False;41937.92298880072
36;des;False;True;4;True;46571.239818061375
36;des;False;True;5;False;41937.92298880072
36;des;False;True;5;True;46571.239818061375
36;des;False;True;6;False;41937.92298880072
36;des;False;True;6;True;46571.239818061375
36;des;False;True;7;False;41937.92298880072
36;des;False;True;7;True;46571.239818061375
36;none;False;False;0;False;28483.58184100748
36;none;False;False;0;True;31753.534233963008
36;none;False;False;1;False;25996.028021345734
36;none;False;False;1;True;29349.454830444505
36;none;False;False;2;False;27465.351268758255
36;none;False;False;2;True;31016.931350531602
36;none;False;False;3;False;23892.004548115692
36;none;False;False;3;True;27251.37579554622
36;none;False;False;4;False;23892.004548115692
36;none;False;False;4;True;27251.37579554622
36;none;False;False;5;False;23892.004548115692
36;none;False;False;5;True;27251.37579554622
36;none;False;False;6;False;23892.004548115692
36;none;False;False;6;True;27251.37579554622
36;none;False;False;7;False;23892.004548115692
36;none;False;False;7;True;27251.37579554622
36;none;False;True;0;False;43100.53914199971
36;none;False;True;0;True;46451.717278013566
36;none;False;True;1;False;41623.6078737328
36;none;False;True;1;True;45431.21652821121
36;none;False;True;2;False;44030.80665781174
36;none;False;True;2;True;48071.96950471151
36;none;False;True;3;False;40043.12775738051
36;none;False;True;3;True;44155.56428888349
36;none;False;True;4;False;40043.12775738051
36;none;False;True;4;True;44155.56428888349
36;none;False;True;5;False;40043.12775738051
36;none;False;True;5;True;44155.56428888349
36;none;False;True;6;False;40043.12775738051
36;none;False;True;6;True;44155.56428888349
36;none;False;True;7;False;40043.12775738051
36;none;False;True;7;True;44155.56428888349
36;uni;False;False;0;False;57462.55889148815
36;uni;False;False;0;True;66483.35560598689
36;uni;False;False;1;False;55178.63443661077
36;uni;False;False;1;True;64841.173843022276
36;uni;False;False;2;False;48865.53799477372
36;uni;False;False;2;True;58195.95268099752
36;uni;False;False;3;False;49782.188935530125
36;uni;False;False;3;True;59350.669055018865
36;uni;False;False;4;False;49782.188935530125
36;uni;False;False;4;True;59350.669055018865
36;uni;False;False;5;False;49782.188935530125
36;uni;False;False;5;True;59350.669055018865
36;uni;False;False;6;False;49782.188935530125
36;uni;False;False;6;True;59350.669055018865
36;uni;False;False;7;False;49782.188935530125
36;uni;False;False;7;True;59350.669055018865
36;uni;False;True;0;False;78770.42088704476
36;uni;False;True;0;True;87977.59177197871
36;uni;False;True;1;False;78377.41283511081
36;uni;False;True;1;True;88910.2390725134
36;uni;False;True;2;False;71566.63336555606
36;uni;False;True;2;True;82277.60081474291
36;uni;False;True;3;False;73086.54322521186
36;uni;False;True;3;True;84114.32925003476
36;uni;False;True;4;False;73086.54322521186
36;uni;False;True;4;True;84114.32925003476
36;uni;False;True;5;False;73086.54322521186
36;uni;False;True;5;True;84114.32925003476
36;uni;False;True;6;False;73086.54322521186
36;uni;False;True;6;True;84114.32925003476
36;uni;False;True;7;False;73086.54322521186
36;uni;False;True;7;True;84114.32925003476
37;dec;False;False;0;False;41218.05896615147
37;dec;False;False;0;True;43182.33240542344
37;dec;False;False;1;False;42533.19816824161
37;dec;False;False;1;True;44591.37520009403
37;dec;False;False;2;False;40049.29198483229
37;dec;False;False;2;True;41989.60194769454
37;dec;False;False;3;False;39633.19752688089
37;dec;False;False;3;True;41586.07592073952
37;dec;False;False;4;False;39633.19752688089
37;dec;False;False;4;True;41586.07592073952
37;dec;False;False;5;False;39633.19752688089
37;dec;False;False;5;True;41586.07592073952
37;dec;False;False;6;False;39633.19752688089
37;dec;False;False;6;True;41586.07592073952
37;dec;False;False;7;False;39633.19752688089
37;dec;False;False;7;True;41586.07592073952
37;dec;False;True;0;False;56136.152517572824
37;dec;False;True;0;True;58591.268043724755
37;dec;False;True;1;False;58959.78897328937
37;dec;False;True;1;True;61581.5251932106
37;dec;False;True;2;False;55594.286614024364
37;dec;False;True;2;True;58069.59142577138
37;dec;False;True;3;False;56119.86305517387
37;dec;False;True;3;True;58664.736819705126
37;dec;False;True;4;False;56119.86305517387
37;dec;False;True;4;True;58664.736819705126
37;dec;False;True;5;False;56119.86305517387
37;dec;False;True;5;True;58664.736819705126
37;dec;False;True;6;False;56119.86305517387
37;dec;False;True;6;True;58664.736819705126
37;dec;False;True;7;False;56119.86305517387
37;dec;False;True;7;True;58664.736819705126
37;des;False;False;0;False;31235.856524748695
37;des;False;False;0;True;35263.44330887226
37;des;False;False;1;False;33321.130417261666
37;des;False;False;1;True;37592.44633009169
37;des;False;False;2;False;34945.04281102883
37;des;False;False;2;True;39395.099692632815
37;des;False;False;3;False;25668.467571046218
37;des;False;False;3;True;29668.804466412803
37;des;False;False;4;False;25668.467571046218
37;des;False;False;4;True;29668.804466412803
37;des;False;False;5;False;25668.467571046218
37;des;False;False;5;True;29668.804466412803
37;des;False;False;6;False;25668.467571046218
37;des;False;False;6;True;29668.804466412803
37;des;False;False;7;False;25668.467571046218
37;des;False;False;7;True;29668.804466412803
37;des;False;True;0;False;47723.981885602385
37;des;False;True;0;True;51647.61316116488
37;des;False;True;1;False;50778.83692381639
37;des;False;True;1;True;54916.88527798249
37;des;False;True;2;False;53100.4257141536
37;des;False;True;2;True;57384.80577078458
37;des;False;True;3;False;42947.353952860736
37;des;False;True;3;True;47585.956394923174
37;des;False;True;4;False;42947.353952860736
37;des;False;True;4;True;47585.956394923174
37;des;False;True;5;False;42947.353952860736
37;des;False;True;5;True;47585.956394923174
37;des;False;True;6;False;42947.353952860736
37;des;False;True;6;True;47585.956394923174
37;des;False;True;7;False;42947.353952860736
37;des;False;True;7;True;47585.956394923174
37;none;False;False;0;False;28773.524403195595
37;none;False;False;0;True;32054.161494480424
37;none;False;False;1;False;26291.618329476736
37;none;False;False;1;True;29662.261016903627
37;none;False;False;2;False;27778.367292371637
37;none;False;False;2;True;31348.320476227487
37;none;False;False;3;False;24186.705597882992
37;none;False;False;3;True;27568.07574005434
37;none;False;False;4;False;24186.705597882992
37;none;False;False;4;True;27568.07574005434
37;none;False;False;5;False;24186.705597882992
37;none;False;False;5;True;27568.07574005434
37;none;False;False;6;False;24186.705597882992
37;none;False;False;6;True;27568.07574005434
37;none;False;False;7;False;24186.705597882992
37;none;False;False;7;True;27568.07574005434
37;none;False;True;0;False;43402.42564230007
37;none;False;True;0;True;46744.11739712178
37;none;False;True;1;False;41964.58026915021
37;none;False;True;1;True;45771.10732820874
37;none;False;True;2;False;44392.64680428848
37;none;False;True;2;True;48432.86990745718
37;none;False;True;3;False;40409.63817796774
37;none;False;True;3;True;44528.31889958212
37;none;False;True;4;False;40409.63817796774
37;none;False;True;4;True;44528.31889958212
37;none;False;True;5;False;40409.63817796774
37;none;False;True;5;True;44528.31889958212
37;none;False;True;6;False;40409.63817796774
37;none;False;True;6;True;44528.31889958212
37;none;False;True;7;False;40409.63817796774
37;none;False;True;7;True;44528.31889958212
37;uni;False;False;0;False;58896.211224380124
37;uni;False;False;0;True;67959.33551632028
37;uni;False;False;1;False;56708.59517741723
37;uni;False;False;1;True;66460.34715836789
37;uni;False;False;2;False;50337.56492865891
37;uni;False;False;2;True;59788.28511720843
37;uni;False;False;3;False;51291.31833954524
37;uni;False;False;3;True;60985.87915088316
37;uni;False;False;4;False;51291.31833954524
37;uni;False;False;4;True;60985.87915088316
37;uni;False;False;5;False;51291.31833954524
37;uni;False;False;5;True;60985.87915088316
37;uni;False;False;6;False;51291.31833954524
37;uni;False;False;6;True;60985.87915088316
37;uni;False;False;7;False;51291.31833954524
37;uni;False;False;7;True;60985.87915088316
37;uni;False;True;0;False;80241.39018185921
37;uni;False;True;0;True;89380.16346872732
37;uni;False;True;1;False;80057.44886065579
37;uni;False;True;1;True;90572.50878702213
37;uni;False;True;2;False;73271.1466886373
37;uni;False;True;2;True;84011.32157051419
37;uni;False;True;3;False;74841.10259423316
37;uni;False;True;3;True;85902.645399343
37;uni;False;True;4;False;74841.10259423316
37;uni;False;True;4;True;85902.645399343
37;uni;False;True;5;False;74841.10259423316
37;uni;False;True;5;True;85902.645399343
37;uni;False;True;6;False;74841.10259423316
37;uni;False;True;6;True;85902.645399343
37;uni;False;True;7;False;74841.10259423316
37;uni;False;True;7;True;85902.645399343
38;dec;False;False;0;False;41672.386478022796
38;dec;False;False;0;True;43654.08464276578
38;dec;False;False;1;False;43021.643887444836
38;dec;False;False;1;True;45099.09030475433
38;dec;False;False;2;False;40510.67592618512
38;dec;False;False;2;True;42469.227208574346
38;dec;False;False;3;False;40110.34516875794
38;dec;False;False;3;True;42082.66003777314
38;dec;False;False;4;False;40110.34516875794
38;dec;False;False;4;True;42082.66003777314
38;dec;False;False;5;False;40110.34516875794
38;dec;False;False;5;True;42082.66003777314
38;dec;False;False;6;False;40110.34516875794
38;dec;False;False;6;True;42082.66003777314
38;dec;False;False;7;False;40110.34516875794
38;dec;False;False;7;True;42082.66003777314
38;dec;False;True;0;False;56616.5231549646
38;dec;False;True;0;True;59086.92695720073
38;dec;False;True;1;False;59491.45602038997
38;dec;False;True;1;True;62130.81817181737
38;dec;False;True;2;False;56097.63142047754
38;dec;False;True;2;True;58589.674782960414
38;dec;False;True;3;False;56657.00411260186
38;dec;False;True;3;True;59220.50199927525
38;dec;False;True;4;False;56657.00411260186
38;dec;False;True;4;True;59220.50199927525
38;dec;False;True;5;False;56657.00411260186
38;dec;False;True;5;True;59220.50199927525
38;dec;False;True;6;False;56657.00411260186
38;dec;False;True;6;True;59220.50199927525
38;dec;False;True;7;False;56657.00411260186
