age;educ;insch;male;nkids;married;taxinc
33;uni;False;True;3;False;-4241.008107517404
33;uni;False;True;3;True;531.1594180559459
33;uni;False;True;4;False;-4241.008107517404
33;uni;False;True;4;True;531.1594180559459
33;uni;False;True;5;False;-4241.008107517404
33;uni;False;True;5;True;531.1594180559459
33;uni;False;True;6;False;-4241.008107517404
33;uni;False;True;6;True;531.1594180559459
33;uni;False;True;7;False;-4241.008107517404
33;uni;False;True;7;True;531.1594180559459
33;uni;True;False;0;False;2063.66052787104
33;uni;True;False;0;True;-1408.5775660210415
33;uni;True;False;1;False;3251.1795452881756
33;uni;True;False;1;True;-221.05854860390582
33;uni;True;False;2;False;4699.020647969601
33;uni;True;False;2;True;1226.7825540775193
33;uni;True;False;3;False;4031.215625558115
33;uni;True;False;3;True;558.9775316660334
33;uni;True;False;4;False;4031.215625558115
33;uni;True;False;4;True;558.9775316660334
33;uni;True;False;5;False;4031.215625558115
33;uni;True;False;5;True;558.9775316660334
33;uni;True;False;6;False;4031.215625558115
33;uni;True;False;6;True;558.9775316660334
33;uni;True;False;7;False;4031.215625558115
33;uni;True;False;7;True;558.9775316660334
33;uni;True;True;0;False;2063.66052787104
33;uni;True;True;0;True;-1408.5775660210415
33;uni;True;True;1;False;3251.1795452881756
33;uni;True;True;1;True;-221.05854860390582
33;uni;True;True;2;False;4699.020647969601
33;uni;True;True;2;True;1226.7825540775193
33;uni;True;True;3;False;4031.215625558115
33;uni;True;True;3;True;558.9775316660334
33;uni;True;True;4;False;4031.215625558115
33;uni;True;True;4;True;558.9775316660334
33;uni;True;True;5;False;4031.215625558115
33;uni;True;True;5;True;558.9775316660334
33;uni;True;True;6;False;4031.215625558115
33;uni;True;True;6;True;558.9775316660334
33;uni;True;True;7;False;4031.215625558115
33;uni;True;True;7;True;558.9775316660334
34;dec;False;False;0;False;160.10493631296387
34;dec;False;False;0;True;-2876.6037768542733
34;dec;False;False;1;False;4544.503643946041
34;dec;False;False;1;True;1507.794930778804
34;dec;False;False;2;False;3103.1066605849855
34;dec;False;False;2;True;66.39794741774858
34;dec;False;False;3;False;4314.499679591755
34;dec;False;False;3;True;1277.790966424518
34;dec;False;False;4;False;4314.499679591755
34;dec;False;False;4;True;1277.790966424518
34;dec;False;False;5;False;4314.499679591755
34;dec;False;False;5;True;1277.790966424518
34;dec;False;False;6;False;4314.499679591755
34;dec;False;False;6;True;1277.790966424518
34;dec;False;False;7;False;4314.499679591755
34;dec;False;False;7;True;1277.790966424518
34;dec;False;True;0;False;160.10493631296387
34;dec;False;True;0;True;-2876.6037768542733
34;dec;False;True;1;False;4544.503643946041
34;dec;False;True;1;True;1507.794930778804
34;dec;False;True;2;False;3103.1066605849855
34;dec;False;True;2;True;66.39794741774858
34;dec;False;True;3;False;4314.499679591755
34;dec;False;True;3;True;1277.790966424518
34;dec;False;True;4;False;4314.499679591755
34;dec;False;True;4;True;1277.790966424518
34;dec;False;True;5;False;4314.499679591755
34;dec;False;True;5;True;1277.790966424518
34;dec;False;True;6;False;4314.499679591755
34;dec;False;True;6;True;1277.790966424518
34;dec;False;True;7;False;4314.499679591755
34;dec;False;True;7;True;1277.790966424518
34;dec;True;False;0;False;2083.6899721613368
34;dec;True;False;0;True;-1388.5481217307447
34;dec;True;False;1;False;3271.2089895784725
34;dec;True;False;1;True;-201.02910431360897
34;dec;True;False;2;False;4719.050092259898
34;dec;True;False;2;True;1246.8119983678162
34;dec;True;False;3;False;4051.2450698484117
34;dec;True;False;3;True;579.0069759563303
34;dec;True;False;4;False;4051.2450698484117
34;dec;True;False;4;True;579.0069759563303
34;dec;True;False;5;False;4051.2450698484117
34;dec;True;False;5;True;579.0069759563303
34;dec;True;False;6;False;4051.2450698484117
34;dec;True;False;6;True;579.0069759563303
34;dec;True;False;7;False;4051.2450698484117
34;dec;True;False;7;True;579.0069759563303
34;dec;True;True;0;False;2083.6899721613368
34;dec;True;True;0;True;-1388.5481217307447
34;dec;True;True;1;False;3271.2089895784725
34;dec;True;True;1;True;-201.02910431360897
34;dec;True;True;2;False;4719.050092259898
34;dec;True;True;2;True;1246.8119983678162
34;dec;True;True;3;False;4051.2450698484117
34;dec;True;True;3;True;579.0069759563303
34;dec;True;True;4;False;4051.2450698484117
34;dec;True;True;4;True;579.0069759563303
34;dec;True;True;5;False;4051.2450698484117
34;dec;True;True;5;True;579.0069759563303
34;dec;True;True;6;False;4051.2450698484117
34;dec;True;True;6;True;579.0069759563303
34;dec;True;True;7;False;4051.2450698484117
34;dec;True;True;7;True;579.0069759563303
34;des;False;False;0;False;1968.0804138896012
34;des;False;False;0;True;-729.1974046465878
34;des;False;False;1;False;1375.1362403092633
34;des;False;False;1;True;-1322.1415782269257
34;des;False;False;2;False;3603.6346637188553
34;des;False;False;2;True;906.3568451826663
34;des;False;False;3;False;5590.531836814156
34;des;False;False;3;True;2893.254018277967
34;des;False;False;4;False;5590.531836814156
34;des;False;False;4;True;2893.254018277967
34;des;False;False;5;False;5590.531836814156
34;des;False;False;5;True;2893.254018277967
34;des;False;False;6;False;5590.531836814156
34;des;False;False;6;True;2893.254018277967
34;des;False;False;7;False;5590.531836814156
34;des;False;False;7;True;2893.254018277967
34;des;False;True;0;False;1968.0804138896012
34;des;False;True;0;True;-729.1974046465878
34;des;False;True;1;False;1375.1362403092633
34;des;False;True;1;True;-1322.1415782269257
34;des;False;True;2;False;3603.6346637188553
34;des;False;True;2;True;906.3568451826663
34;des;False;True;3;False;5590.531836814156
34;des;False;True;3;True;2893.254018277967
34;des;False;True;4;False;5590.531836814156
34;des;False;True;4;True;2893.254018277967
34;des;False;True;5;False;5590.531836814156
34;des;False;True;5;True;2893.254018277967
34;des;False;True;6;False;5590.531836814156
34;des;False;True;6;True;2893.254018277967
34;des;False;True;7;False;5590.531836814156
34;des;False;True;7;True;2893.254018277967
34;des;True;False;0;False;2083.6899721613368
34;des;True;False;0;True;-1388.5481217307447
34;des;True;False;1;False;3271.2089895784725
34;des;True;False;1;True;-201.02910431360897
34;des;True;False;2;False;4719.050092259898
34;des;True;False;2;True;1246.8119983678162
34;des;True;False;3;False;4051.2450698484117
34;des;True;False;3;True;579.0069759563303
34;des;True;False;4;False;4051.2450698484117
34;des;True;False;4;True;579.0069759563303
34;des;True;False;5;False;4051.2450698484117
34;des;True;False;5;True;579.0069759563303
34;des;True;False;6;False;4051.2450698484117
34;des;True;False;6;True;579.0069759563303
34;des;True;False;7;False;4051.2450698484117
34;des;True;False;7;True;579.0069759563303
34;des;True;True;0;False;2083.6899721613368
34;des;True;True;0;True;-1388.5481217307447
34;des;True;True;1;False;3271.2089895784725
34;des;True;True;1;True;-201.02910431360897
34;des;True;True;2;False;4719.050092259898
34;des;True;True;2;True;1246.8119983678162
34;des;True;True;3;False;4051.2450698484117
34;des;True;True;3;True;579.0069759563303
34;des;True;True;4;False;4051.2450698484117
34;des;True;True;4;True;579.0069759563303
34;des;True;True;5;False;4051.2450698484117
34;des;True;True;5;True;579.0069759563303
34;des;True;True;6;False;4051.2450698484117
34;des;True;True;6;True;579.0069759563303
34;des;True;True;7;False;4051.2450698484117
34;des;True;True;7;True;579.0069759563303
34;none;False;False;0;False;3200.3939788717794
34;none;False;False;0;True;2485.90265025176
34;none;False;False;1;False;2614.0127419805926
34;none;False;False;1;True;1899.5214133605732
34;none;False;False;2;False;5158.57356868883
34;none;False;False;2;True;4444.08224006881
34;none;False;False;3;False;4196.271237502329
34;none;False;False;3;True;3481.77990888231
34;none;False;False;4;False;4196.271237502329
34;none;False;False;4;True;3481.77990888231
34;none;False;False;5;False;4196.271237502329
34;none;False;False;5;True;3481.77990888231
34;none;False;False;6;False;4196.271237502329
34;none;False;False;6;True;3481.77990888231
34;none;False;False;7;False;4196.271237502329
34;none;False;False;7;True;3481.77990888231
34;none;False;True;0;False;3200.3939788717794
34;none;False;True;0;True;2485.90265025176
34;none;False;True;1;False;2614.0127419805926
34;none;False;True;1;True;1899.5214133605732
34;none;False;True;2;False;5158.57356868883
34;none;False;True;2;True;4444.08224006881
34;none;False;True;3;False;4196.271237502329
34;none;False;True;3;True;3481.77990888231
34;none;False;True;4;False;4196.271237502329
34;none;False;True;4;True;3481.77990888231
34;none;False;True;5;False;4196.271237502329
34;none;False;True;5;True;3481.77990888231
34;none;False;True;6;False;4196.271237502329
34;none;False;True;6;True;3481.77990888231
34;none;False;True;7;False;4196.271237502329
34;none;False;True;7;True;3481.77990888231
34;none;True;False;0;False;2083.6899721613368
34;none;True;False;0;True;-1388.5481217307447
34;none;True;False;1;False;3271.2089895784725
34;none;True;False;1;True;-201.02910431360897
34;none;True;False;2;False;4719.050092259898
34;none;True;False;2;True;1246.8119983678162
34;none;True;False;3;False;4051.2450698484117
34;none;True;False;3;True;579.0069759563303
34;none;True;False;4;False;4051.2450698484117
34;none;True;False;4;True;579.0069759563303
34;none;True;False;5;False;4051.2450698484117
34;none;True;False;5;True;579.0069759563303
34;none;True;False;6;False;4051.2450698484117
34;none;True;False;6;True;579.0069759563303
34;none;True;False;7;False;4051.2450698484117
34;none;True;False;7;True;579.0069759563303
34;none;True;True;0;False;2083.6899721613368
34;none;True;True;0;True;-1388.5481217307447
34;none;True;True;1;False;3271.2089895784725
34;none;True;True;1;True;-201.02910431360897
34;none;True;True;2;False;4719.050092259898
34;none;True;True;2;True;1246.8119983678162
34;none;True;True;3;False;4051.2450698484117
34;none;True;True;3;True;579.0069759563303
34;none;True;True;4;False;4051.2450698484117
34;none;True;True;4;True;579.0069759563303
34;none;True;True;5;False;4051.2450698484117
34;none;True;True;5;True;579.0069759563303
34;none;True;True;6;False;4051.2450698484117
34;none;True;True;6;True;579.0069759563303
34;none;True;True;7;False;4051.2450698484117
34;none;True;True;7;True;579.0069759563303
34;uni;False;False;0;False;-2689.4068712771823
34;uni;False;False;0;True;2082.7606542961676
34;uni;False;False;1;False;-1924.0558005273601
34;uni;False;False;1;True;2848.1117250459897
34;uni;False;False;2;False;-1486.5907371279422
34;uni;False;False;2;True;3285.5767884454076
34;uni;False;False;3;False;-4216.471419852737
34;uni;False;False;3;True;555.6961057206126
34;uni;False;False;4;False;-4216.471419852737
34;uni;False;False;4;True;555.6961057206126
34;uni;False;False;5;False;-4216.471419852737
34;uni;False;False;5;True;555.6961057206126
34;uni;False;False;6;False;-4216.471419852737
34;uni;False;False;6;True;555.6961057206126
34;uni;False;False;7;False;-4216.471419852737
34;uni;False;False;7;True;555.6961057206126
34;uni;False;True;0;False;-2689.4068712771823
34;uni;False;True;0;True;2082.7606542961676
34;uni;False;True;1;False;-1924.0558005273601
34;uni;False;True;1;True;2848.1117250459897
34;uni;False;True;2;False;-1486.5907371279422
34;uni;False;True;2;True;3285.5767884454076
34;uni;False;True;3;False;-4216.471419852737
34;uni;False;True;3;True;555.6961057206126
34;uni;False;True;4;False;-4216.471419852737
34;uni;False;True;4;True;555.6961057206126
34;uni;False;True;5;False;-4216.471419852737
34;uni;False;True;5;True;555.6961057206126
34;uni;False;True;6;False;-4216.471419852737
34;uni;False;True;6;True;555.6961057206126
34;uni;False;True;7;False;-4216.471419852737
34;uni;False;True;7;True;555.6961057206126
34;uni;True;False;0;False;2083.6899721613368
34;uni;True;False;0;True;-1388.5481217307447
34;uni;True;False;1;False;3271.2089895784725
34;uni;True;False;1;True;-201.02910431360897
34;uni;True;False;2;False;4719.050092259898
34;uni;True;False;2;True;1246.8119983678162
34;uni;True;False;3;False;4051.2450698484117
34;uni;True;False;3;True;579.0069759563303
34;uni;True;False;4;False;4051.2450698484117
34;uni;True;False;4;True;579.0069759563303
34;uni;True;False;5;False;4051.2450698484117
34;uni;True;False;5;True;579.0069759563303
34;uni;True;False;6;False;4051.2450698484117
34;uni;True;False;6;True;579.0069759563303
34;uni;True;False;7;False;4051.2450698484117
34;uni;True;False;7;True;579.0069759563303
34;uni;True;True;0;False;2083.6899721613368
34;uni;True;True;0;True;-1388.5481217307447
34;uni;True;True;1;False;3271.2089895784725
34;uni;True;True;1;True;-201.02910431360897
34;uni;True;True;2;False;4719.050092259898
34;uni;True;True;2;True;1246.8119983678162
34;uni;True;True;3;False;4051.2450698484117
34;uni;True;True;3;True;579.0069759563303
34;uni;True;True;4;False;4051.2450698484117
34;uni;True;True;4;True;579.0069759563303
34;uni;True;True;5;False;4051.2450698484117
34;uni;True;True;5;True;579.0069759563303
34;uni;True;True;6;False;4051.2450698484117
34;uni;True;True;6;True;579.0069759563303
34;uni;True;True;7;False;4051.2450698484117
34;uni;True;True;7;True;579.0069759563303
35;dec;False;False;0;False;151.39555522026774
35;dec;False;False;0;True;-2885.313157946969
35;dec;False;False;1;False;4535.794262853345
35;dec;False;False;1;True;1499.0855496861077
35;dec;False;False;2;False;3094.3972794922897
35;dec;False;False;2;True;57.68856632505276
35;dec;False;False;3;False;4305.790298499059
35;dec;False;False;3;True;1269.0815853318218
35;dec;False;False;4;False;4305.790298499059
35;dec;False;False;4;True;1269.0815853318218
35;dec;False;False;5;False;4305.790298499059
35;dec;False;False;5;True;1269.0815853318218
35;dec;False;False;6;False;4305.790298499059
35;dec;False;False;6;True;1269.0815853318218
35;dec;False;False;7;False;4305.790298499059
35;dec;False;False;7;True;1269.0815853318218
35;dec;False;True;0;False;151.39555522026774
35;dec;False;True;0;True;-2885.313157946969
35;dec;False;True;1;False;4535.794262853345
35;dec;False;True;1;True;1499.0855496861077
35;dec;False;True;2;False;3094.3972794922897
35;dec;False;True;2;True;57.68856632505276
35;dec;False;True;3;False;4305.790298499059
35;dec;False;True;3;True;1269.0815853318218
35;dec;False;True;4;False;4305.790298499059
35;dec;False;True;4;True;1269.0815853318218
35;dec;False;True;5;False;4305.790298499059
35;dec;False;True;5;True;1269.0815853318218
35;dec;False;True;6;False;4305.790298499059
35;dec;False;True;6;True;1269.0815853318218
35;dec;False;True;7;False;4305.790298499059
35;dec;False;True;7;True;1269.0815853318218
35;dec;True;False;0;False;2103.719416451634
35;dec;True;False;0;True;-1368.5186774404474
35;dec;True;False;1;False;3291.23843386877
35;dec;True;False;1;True;-180.99966002331166
35;dec;True;False;2;False;4739.0795365501945
35;dec;True;False;2;True;1266.841442658113
35;dec;True;False;3;False;4071.274514138709
35;dec;True;False;3;True;599.0364202466276
35;dec;True;False;4;False;4071.274514138709
35;dec;True;False;4;True;599.0364202466276
35;dec;True;False;5;False;4071.274514138709
35;dec;True;False;5;True;599.0364202466276
35;dec;True;False;6;False;4071.274514138709
35;dec;True;False;6;True;599.0364202466276
35;dec;True;False;7;False;4071.274514138709
35;dec;True;False;7;True;599.0364202466276
35;dec;True;True;0;False;2103.719416451634
35;dec;True;True;0;True;-1368.5186774404474
35;dec;True;True;1;False;3291.23843386877
35;dec;True;True;1;True;-180.99966002331166
35;dec;True;True;2;False;4739.0795365501945
35;dec;True;True;2;True;1266.841442658113
35;dec;True;True;3;False;4071.274514138709
35;dec;True;True;3;True;599.0364202466276
35;dec;True;True;4;False;4071.274514138709
35;dec;True;True;4;True;599.0364202466276
35;dec;True;True;5;False;4071.274514138709
35;dec;True;True;5;True;599.0364202466276
35;dec;True;True;6;False;4071.274514138709
35;dec;True;True;6;True;599.0364202466276
35;dec;True;True;7;False;4071.274514138709
35;dec;True;True;7;True;599.0364202466276
35;des;False;False;0;False;2057.6184845982707
35;des;False;False;0;True;-639.6593339379183
35;des;False;False;1;False;1464.6743110179327
35;des;False;False;1;True;-1232.6035075182563
35;des;False;False;2;False;3693.1727344275246
35;des;False;False;2;True;995.8949158913356
35;des;False;False;3;False;5680.069907522826
35;des;False;False;3;True;2982.792088986637
35;des;False;False;4;False;5680.069907522826
35;des;False;False;4;True;2982.792088986637
35;des;False;False;5;False;5680.069907522826
35;des;False;False;5;True;2982.792088986637
35;des;False;False;6;False;5680.069907522826
35;des;False;False;6;True;2982.792088986637
35;des;False;False;7;False;5680.069907522826
35;des;False;False;7;True;2982.792088986637
35;des;False;True;0;False;2057.6184845982707
35;des;False;True;0;True;-639.6593339379183
35;des;False;True;1;False;1464.6743110179327
35;des;False;True;1;True;-1232.6035075182563
35;des;False;True;2;False;3693.1727344275246
35;des;False;True;2;True;995.8949158913356
35;des;False;True;3;False;5680.069907522826
35;des;False;True;3;True;2982.792088986637
35;des;False;True;4;False;5680.069907522826
35;des;False;True;4;True;2982.792088986637
35;des;False;True;5;False;5680.069907522826
35;des;False;True;5;True;2982.792088986637
35;des;False;True;6;False;5680.069907522826
35;des;False;True;6;True;2982.792088986637
35;des;False;True;7;False;5680.069907522826
35;des;False;True;7;True;2982.792088986637
35;des;True;False;0;False;2103.719416451634
35;des;True;False;0;True;-1368.5186774404474
35;des;True;False;1;False;3291.23843386877
35;des;True;False;1;True;-180.99966002331166
35;des;True;False;2;False;4739.0795365501945
35;des;True;False;2;True;1266.841442658113
35;des;True;False;3;False;4071.274514138709
35;des;True;False;3;True;599.0364202466276
35;des;True;False;4;False;4071.274514138709
35;des;True;False;4;True;599.0364202466276
35;des;True;False;5;False;4071.274514138709
35;des;True;False;5;True;599.0364202466276
35;des;True;False;6;False;4071.274514138709
35;des;True;False;6;True;599.0364202466276
35;des;True;False;7;False;4071.274514138709
35;des;True;False;7;True;599.0364202466276
35;des;True;True;0;False;2103.719416451634
35;des;True;True;0;True;-1368.5186774404474
35;des;True;True;1;False;3291.23843386877
35;des;True;True;1;True;-180.99966002331166
35;des;True;True;2;False;4739.0795365501945
35;des;True;True;2;True;1266.841442658113
35;des;True;True;3;False;4071.274514138709
35;des;True;True;3;True;599.0364202466276
35;des;True;True;4;False;4071.274514138709
35;des;True;True;4;True;599.0364202466276
35;des;True;True;5;False;4071.274514138709
35;des;True;True;5;True;599.0364202466276
35;des;True;True;6;False;4071.274514138709
35;des;True;True;6;True;599.0364202466276
35;des;True;True;7;False;4071.274514138709
35;des;True;True;7;True;599.0364202466276
35;none;False;False;0;False;3208.821365236483
35;none;False;False;0;True;2494.3300366164635
35;none;False;False;1;False;2622.440128345296
35;none;False;False;1;True;1907.9487997252768
35;none;False;False;2;False;5167.000955053534
35;none;False;False;2;True;4452.509626433515
35;none;False;False;3;False;4204.698623867032
35;none;False;False;3;True;3490.207295247013
35;none;False;False;4;False;4204.698623867032
35;none;False;False;4;True;3490.207295247013
35;none;False;False;5;False;4204.698623867032
35;none;False;False;5;True;3490.207295247013
35;none;False;False;6;False;4204.698623867032
35;none;False;False;6;True;3490.207295247013
35;none;False;False;7;False;4204.698623867032
35;none;False;False;7;True;3490.207295247013
35;none;False;True;0;False;3208.821365236483
35;none;False;True;0;True;2494.3300366164635
35;none;False;True;1;False;2622.440128345296
35;none;False;True;1;True;1907.9487997252768
35;none;False;True;2;False;5167.000955053534
35;none;False;True;2;True;4452.509626433515
35;none;False;True;3;False;4204.698623867032
35;none;False;True;3;True;3490.207295247013
35;none;False;True;4;False;4204.698623867032
35;none;False;True;4;True;3490.207295247013
35;none;False;True;5;False;4204.698623867032
35;none;False;True;5;True;3490.207295247013
35;none;False;True;6;False;4204.698623867032
35;none;False;True;6;True;3490.207295247013
35;none;False;True;7;False;4204.698623867032
35;none;False;True;7;True;3490.207295247013
35;none;True;False;0;False;2103.719416451634
35;none;True;False;0;True;-1368.5186774404474
35;none;True;False;1;False;3291.23843386877
35;none;True;False;1;True;-180.99966002331166
35;none;True;False;2;False;4739.0795365501945
35;none;True;False;2;True;1266.841442658113
35;none;True;False;3;False;4071.274514138709
35;none;True;False;3;True;599.0364202466276
35;none;True;False;4;False;4071.274514138709
35;none;True;False;4;True;599.0364202466276
35;none;True;False;5;False;4071.274514138709
35;none;True;False;5;True;599.0364202466276
35;none;True;False;6;False;4071.274514138709
35;none;True;False;6;True;599.0364202466276
35;none;True;False;7;False;4071.274514138709
35;none;True;False;7;True;599.0364202466276
35;none;True;True;0;False;2103.719416451634
35;none;True;True;0;True;-1368.5186774404474
35;none;True;True;1;False;3291.23843386877
35;none;True;True;1;True;-180.99966002331166
35;none;True;True;2;False;4739.0795365501945
35;none;True;True;2;True;1266.841442658113
35;none;True;True;3;False;4071.274514138709
35;none;True;True;3;True;599.0364202466276
35;none;True;True;4;False;4071.274514138709
35;none;True;True;4;True;599.0364202466276
35;none;True;True;5;False;4071.274514138709
35;none;True;True;5;True;599.0364202466276
35;none;True;True;6;False;4071.274514138709
35;none;True;True;6;True;599.0364202466276
35;none;True;True;7;False;4071.274514138709
35;none;True;True;7;True;599.0364202466276
35;uni;False;False;0;False;-2664.870183612516
35;uni;False;False;0;True;2107.297341960834
35;uni;False;False;1;False;-1899.5191128626939
35;uni;False;False;1;True;2872.648412710656
35;uni;False;False;2;False;-1462.054049463276
35;uni;False;False;2;True;3310.113476110074
35;uni;False;False;3;False;-4191.9347321880705
35;uni;False;False;3;True;580.2327933852794
35;uni;False;False;4;False;-4191.9347321880705
35;uni;False;False;4;True;580.2327933852794
35;uni;False;False;5;False;-4191.9347321880705
35;uni;False;False;5;True;580.2327933852794
35;uni;False;False;6;False;-4191.9347321880705
35;uni;False;False;6;True;580.2327933852794
35;uni;False;False;7;False;-4191.9347321880705
35;uni;False;False;7;True;580.2327933852794
35;uni;False;True;0;False;-2664.870183612516
35;uni;False;True;0;True;2107.297341960834
35;uni;False;True;1;False;-1899.5191128626939
35;uni;False;True;1;True;2872.648412710656
35;uni;False;True;2;False;-1462.054049463276
35;uni;False;True;2;True;3310.113476110074
35;uni;False;True;3;False;-4191.9347321880705
35;uni;False;True;3;True;580.2327933852794
35;uni;False;True;4;False;-4191.9347321880705
35;uni;False;True;4;True;580.2327933852794
35;uni;False;True;5;False;-4191.9347321880705
35;uni;False;True;5;True;580.2327933852794
35;uni;False;True;6;False;-4191.9347321880705
35;uni;False;True;6;True;580.2327933852794
35;uni;False;True;7;False;-4191.9347321880705
35;uni;False;True;7;True;580.2327933852794
35;uni;True;False;0;False;2103.719416451634
35;uni;True;False;0;True;-1368.5186774404474
35;uni;True;False;1;False;3291.23843386877
35;uni;True;False;1;True;-180.99966002331166
35;uni;True;False;2;False;4739.0795365501945
35;uni;True;False;2;True;1266.841442658113
35;uni;True;False;3;False;4071.274514138709
35;uni;True;False;3;True;599.0364202466276
35;uni;True;False;4;False;4071.274514138709
35;uni;True;False;4;True;599.0364202466276
35;uni;True;False;5;False;4071.274514138709
35;uni;True;False;5;True;599.0364202466276
35;uni;True;False;6;False;4071.274514138709
35;uni;True;False;6;True;599.0364202466276
35;uni;True;False;7;False;4071.274514138709
35;uni;True;False;7;True;599.0364202466276
35;uni;True;True;0;False;2103.719416451634
35;uni;True;True;0;True;-1368.5186774404474
35;uni;True;True;1;False;3291.23843386877
35;uni;True;True;1;True;-180.99966002331166
35;uni;True;True;2;False;4739.0795365501945
35;uni;True;True;2;True;1266.841442658113
35;uni;True;True;3;False;4071.274514138709
35;uni;True;True;3;True;599.0364202466276
35;uni;True;True;4;False;4071.274514138709
35;uni;True;True;4;True;599.0364202466276
35;uni;True;True;5;False;4071.274514138709
35;uni;True;True;5;True;599.0364202466276
35;uni;True;True;6;False;4071.274514138709
35;uni;True;True;6;True;599.0364202466276
35;uni;True;True;7;False;4071.274514138709
35;uni;True;True;7;True;599.0364202466276
36;dec;False;False;0;False;142.6861741275716
36;dec;False;False;0;True;-2894.0225390396654
36;dec;False;False;1;False;4527.084881760648
36;dec;False;False;1;True;1490.3761685934114
36;dec;False;False;2;False;3085.6878983995935
36;dec;False;False;2;True;48.979185232356485
36;dec;False;False;3;False;4297.0809174063625
36;dec;False;False;3;True;1260.3722042391255
36;dec;False;False;4;False;4297.0809174063625
36;dec;False;False;4;True;1260.3722042391255
36;dec;False;False;5;False;4297.0809174063625
36;dec;False;False;5;True;1260.3722042391255
36;dec;False;False;6;False;4297.0809174063625
36;dec;False;False;6;True;1260.3722042391255
36;dec;False;False;7;False;4297.0809174063625
36;dec;False;False;7;True;1260.3722042391255
36;dec;False;True;0;False;142.6861741275716
36;dec;False;True;0;True;-2894.0225390396654
36;dec;False;True;1;False;4527.084881760648
36;dec;False;True;1;True;1490.3761685934114
36;dec;False;True;2;False;3085.6878983995935
36;dec;False;True;2;True;48.979185232356485
36;dec;False;True;3;False;4297.0809174063625
36;dec;False;True;3;True;1260.3722042391255
36;dec;False;True;4;False;4297.0809174063625
36;dec;False;True;4;True;1260.3722042391255
36;dec;False;True;5;False;4297.0809174063625
36;dec;False;True;5;True;1260.3722042391255
36;dec;False;True;6;False;4297.0809174063625
36;dec;False;True;6;True;1260.3722042391255
36;dec;False;True;7;False;4297.0809174063625
36;dec;False;True;7;True;1260.3722042391255
36;des;False;False;0;False;2147.1565553069404
36;des;False;False;0;True;-550.1212632292486
36;des;False;False;1;False;1554.2123817266024
36;des;False;False;1;True;-1143.0654368095866
36;des;False;False;2;False;3782.7108051361943
36;des;False;False;2;True;1085.4329866000053
36;des;False;False;3;False;5769.6079782314955
36;des;False;False;3;True;3072.3301596953065
36;des;False;False;4;False;5769.6079782314955
36;des;False;False;4;True;3072.3301596953065
36;des;False;False;5;False;5769.6079782314955
36;des;False;False;5;True;3072.3301596953065
36;des;False;False;6;False;5769.6079782314955
36;des;False;False;6;True;3072.3301596953065
36;des;False;False;7;False;5769.6079782314955
36;des;False;False;7;True;3072.3301596953065
36;des;False;True;0;False;2147.1565553069404
36;des;False;True;0;True;-550.1212632292486
36;des;False;True;1;False;1554.2123817266024
36;des;False;True;1;True;-1143.0654368095866
36;des;False;True;2;False;3782.7108051361943
36;des;False;True;2;True;1085.4329866000053
36;des;False;True;3;False;5769.6079782314955
36;des;False;True;3;True;3072.3301596953065
36;des;False;True;4;False;5769.6079782314955
36;des;False;True;4;True;3072.3301596953065
36;des;False;True;5;False;5769.6079782314955
36;des;False;True;5;True;3072.3301596953065
36;des;False;True;6;False;5769.6079782314955
36;des;False;True;6;True;3072.3301596953065
36;des;False;True;7;False;5769.6079782314955
36;des;False;True;7;True;3072.3301596953065
36;none;False;False;0;False;3217.2487516011865
36;none;False;False;0;True;2502.757422981167
36;none;False;False;1;False;2630.86751471
36;none;False;False;1;True;1916.3761860899804
36;none;False;False;2;False;5175.428341418237
36;none;False;False;2;True;4460.937012798218
36;none;False;False;3;False;4213.126010231736
36;none;False;False;3;True;3498.634681611716
36;none;False;False;4;False;4213.126010231736
36;none;False;False;4;True;3498.634681611716
36;none;False;False;5;False;4213.126010231736
36;none;False;False;5;True;3498.634681611716
36;none;False;False;6;False;4213.126010231736
36;none;False;False;6;True;3498.634681611716
36;none;False;False;7;False;4213.126010231736
36;none;False;False;7;True;3498.634681611716
36;none;False;True;0;False;3217.2487516011865
36;none;False;True;0;True;2502.757422981167
36;none;False;True;1;False;2630.86751471
36;none;False;True;1;True;1916.3761860899804
36;none;False;True;2;False;5175.428341418237
36;none;False;True;2;True;4460.937012798218
36;none;False;True;3;False;4213.126010231736
36;none;False;True;3;True;3498.634681611716
36;none;False;True;4;False;4213.126010231736
36;none;False;True;4;True;3498.634681611716
36;none;False;True;5;False;4213.126010231736
36;none;False;True;5;True;3498.634681611716
36;none;False;True;6;False;4213.126010231736
36;none;False;True;6;True;3498.634681611716
36;none;False;True;7;False;4213.126010231736
36;none;False;True;7;True;3498.634681611716
36;uni;False;False;0;False;-2640.3334959478498
36;uni;False;False;0;True;2131.8340296255
36;uni;False;False;1;False;-1874.9824251980276
36;uni;False;False;1;True;2897.1851003753222
36;uni;False;False;2;False;-1437.5173617986097
36;uni;False;False;2;True;3334.65016377474
36;uni;False;False;3;False;-4167.398044523405
36;uni;False;False;3;True;604.7694810499452
36;uni;False;False;4;False;-4167.398044523405
36;uni;False;False;4;True;604.7694810499452
36;uni;False;False;5;False;-4167.398044523405
36;uni;False;False;5;True;604.7694810499452
36;uni;False;False;6;False;-4167.398044523405
36;uni;False;False;6;True;604.7694810499452
36;uni;False;False;7;False;-4167.398044523405
